Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",8,6,12,20,1,1.0,,6.0,2.0,,2.0,4.0,,2.0,,5.0,16.0,,1.0,1.0,,,74.0
5,"Broadbent, Matthew",12,7,11,23,1,,,3.0,1.0,4.0,1.0,4.0,,1.0,,4.0,20.0,,,2.0,,,79.0
33,"Byrne-Jones, Darcy",17,6,5,22,,,,4.0,3.0,2.0,,2.0,1.0,,,4.0,18.0,,,,1.0,,83.0
17,"Clurey, Tom",13,8,,13,,,,,5.0,,,,,,,3.0,10.0,2.0,,7.0,,,87.0
22,"Dixon, Charlie",10,10,12,22,3,1.0,,5.0,,3.0,1.0,,1.0,,,14.0,8.0,6.0,3.0,3.0,,1.0,93.0
7,"Ebert, Brad",14,4,16,30,1,,,5.0,,5.0,5.0,4.0,1.0,,,8.0,22.0,1.0,1.0,2.0,,2.0,81.0
9,"Gray, Robbie",3,1,12,15,,,,1.0,,2.0,4.0,5.0,,1.0,,8.0,7.0,,,2.0,,,92.0
46,"Gray, Sam",10,2,5,15,1,3.0,,,,3.0,,2.0,1.0,2.0,,4.0,12.0,,,,4.0,,86.0
8,"Hartlett, Hamish",11,6,8,19,,1.0,,4.0,1.0,3.0,2.0,,2.0,,,8.0,11.0,,1.0,5.0,,,77.0
36,"Hombsch, Jack",16,9,,16,,,,1.0,2.0,3.0,,2.0,2.0,,,5.0,11.0,2.0,,8.0,,,92.0
43,"Houston, Dan",5,5,7,12,,,,3.0,1.0,1.0,,1.0,,,,4.0,7.0,,,1.0,,,83.0
24,"Impey, Jarman",5,5,10,15,2,,,1.0,,1.0,,,,,,5.0,11.0,,1.0,1.0,2.0,,64.0
42,"Jonas, Tom",9,4,2,11,,,,1.0,1.0,2.0,,4.0,1.0,3.0,,2.0,8.0,,,10.0,,,97.0
29,"Pittard, Jasper",16,9,11,27,,,,4.0,3.0,6.0,,4.0,,,,1.0,26.0,,,,,,75.0
21,"Polec, Jared",19,4,7,26,,1.0,,1.0,1.0,9.0,3.0,2.0,,,,5.0,19.0,,,3.0,3.0,1.0,85.0
2,"Powell-Pepper, Sam",4,3,6,10,,1.0,,6.0,,1.0,2.0,1.0,1.0,,,7.0,4.0,,1.0,,,,60.0
4,"Ryder, Paddy",13,7,7,20,1,,42.0,2.0,,6.0,6.0,1.0,4.0,1.0,1.0,17.0,4.0,5.0,1.0,5.0,,,90.0
12,"Trengove, Jackson",6,6,9,15,,1.0,6.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0,,6.0,9.0,1.0,1.0,3.0,,,79.0
39,"Westhoff, Justin",14,6,7,21,1,,,2.0,2.0,4.0,2.0,3.0,,1.0,,8.0,14.0,2.0,1.0,2.0,,1.0,78.0
16,"Wines, Ollie",5,,15,20,,,,5.0,,1.0,4.0,3.0,3.0,,,10.0,10.0,,,,,3.0,83.0
20,"Wingard, Chad",25,7,9,34,1,2.0,,3.0,,9.0,8.0,3.0,1.0,1.0,,13.0,19.0,,1.0,,1.0,,85.0
11,"Young, Aaron",6,3,9,15,,1.0,,2.0,,1.0,1.0,2.0,,,,5.0,10.0,,,3.0,,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,118,180,421,12,15.0,48.0,62.0,23.0,68.0,44.0,52.0,20.0,16.0,1.0,146.0,276.0,19.0,12.0,58.0,11.0,9.0,
Opposition,Opposition,212,97,138,350,15,7.0,30.0,58.0,48.0,39.0,34.0,59.0,16.0,20.0,5.0,156.0,198.0,17.0,7.0,41.0,5.0,11.0,
