Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bruce, Cameron",11,6,4,15,4,1.0,,2.0,,3.0,,3.0,1.0,1.0,,5.0,12.0,1.0,,2.0,1.0,,
8,"Cook, James",10,5,2,12,6,1.0,,,,2.0,,4.0,3.0,5.0,,6.0,7.0,,3.0,2.0,,,
33,"Farmer, Jeff",8,1,4,12,1,,,3.0,,3.0,7.0,1.0,1.0,1.0,,9.0,2.0,,,,,,
21,"Febey, Steven",7,2,2,9,,,,1.0,3.0,1.0,,1.0,,5.0,,4.0,5.0,1.0,,2.0,,,
18,"Green, Brad",10,5,1,11,2,,,,,4.0,1.0,1.0,,,,4.0,7.0,,1.0,1.0,3.0,,
4,"Grgic, Brent",13,6,2,15,1,,,1.0,6.0,2.0,,,,1.0,,1.0,14.0,,1.0,,2.0,,
27,"Ingerson, Anthony",7,5,4,11,,,,1.0,3.0,,,,1.0,1.0,,5.0,6.0,3.0,,2.0,,,
36,"Leoncelli, Andrew",21,10,10,31,,,,2.0,2.0,9.0,5.0,5.0,1.0,2.0,2.0,10.0,20.0,1.0,1.0,,,,
35,"McDonald, Anthony",4,3,1,5,1,,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,3.0,3.0,,,1.0,,,
23,"McDonald, James",9,3,7,16,,1.0,,1.0,,3.0,3.0,1.0,,,,6.0,10.0,,,,1.0,,
9,"Neitz, David",7,6,4,11,,,,,2.0,,,4.0,,1.0,,6.0,5.0,3.0,,,,,
44,"Nicholson, Alistair",2,2,3,5,,,7.0,1.0,,1.0,,2.0,,,,3.0,2.0,,,,,,
7,"Powell, Stephen",14,7,8,22,,1.0,,,4.0,3.0,7.0,,,1.0,,10.0,15.0,,,,,,
43,"Rigoni, Guy",15,3,6,21,1,,,2.0,4.0,4.0,2.0,2.0,,1.0,1.0,6.0,16.0,,,,1.0,,
24,"Robertson, Russell",9,4,1,10,4,1.0,,,,2.0,3.0,2.0,1.0,2.0,,7.0,4.0,2.0,4.0,1.0,,,
5,"Schwarz, David",14,4,4,18,2,,2.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,,6.0,13.0,1.0,,2.0,,,
10,"Seecamp, Marcus",12,5,5,17,,,,1.0,2.0,3.0,1.0,1.0,4.0,3.0,,7.0,10.0,1.0,,1.0,1.0,,
46,"Simmonds, Troy",5,3,4,9,,,16.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,5.0,4.0,,,1.0,,,
42,"Walsh, Peter",14,8,6,20,1,,,3.0,4.0,2.0,1.0,3.0,3.0,,,13.0,8.0,,,1.0,1.0,,
31,"Wheatley, Paul",6,3,1,7,,,,,,4.0,,,,,,3.0,4.0,,,,,,
22,"Woewodin, Shane",13,5,6,19,,1.0,,1.0,2.0,4.0,,3.0,,1.0,3.0,4.0,15.0,2.0,,1.0,2.0,,
13,"Yze, Adem",10,7,6,16,,,,4.0,3.0,5.0,,1.0,,1.0,,3.0,14.0,,,,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,103,91,312,23,7.0,25.0,27.0,40.0,62.0,36.0,44.0,19.0,31.0,6.0,126.0,196.0,15.0,10.0,17.0,15.0,,
Opposition,Opposition,196,55,86,282,17,18.0,38.0,40.0,35.0,66.0,33.0,30.0,31.0,19.0,,140.0,143.0,10.0,11.0,28.0,9.0,,
