Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",16,2,8,24,1.0,3.0,,1.0,2.0,8.0,4.0,4.0,,1.0,,7,17,,,,,1.0,68.0
31,"Fritsch, Bayley",13,2,13,26,,,,4.0,2.0,7.0,1.0,2.0,2.0,,,7,20,,,2.0,,,82.0
11,"Gawn, Max",4,2,14,18,1.0,1.0,41.0,4.0,,2.0,2.0,1.0,1.0,,,10,8,1.0,1.0,6.0,,1.0,84.0
19,"Hannan, Mitch",10,5,7,17,3.0,3.0,,3.0,,3.0,2.0,,1.0,,,6,12,2.0,3.0,1.0,,1.0,77.0
4,"Harmes, James",16,9,17,33,,3.0,,6.0,,5.0,7.0,4.0,1.0,2.0,3.0,18,16,,1.0,,1.0,,81.0
14,"Hibberd, Michael",13,2,4,17,1.0,,,2.0,2.0,3.0,,3.0,,1.0,,3,14,,,4.0,,,84.0
1,"Hogan, Jesse",12,8,10,22,3.0,,,3.0,1.0,4.0,4.0,2.0,3.0,1.0,,9,15,,1.0,1.0,,1.0,94.0
39,"Jetta, Neville",5,4,8,13,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,5,9,1.0,,2.0,,,89.0
2,"Jones, Nathan",15,3,10,25,,,,7.0,1.0,7.0,4.0,4.0,1.0,1.0,,7,20,,,,1.0,2.0,85.0
8,"Lever, Jake",9,4,4,13,,,,3.0,3.0,2.0,,3.0,,1.0,,7,7,3.0,,5.0,,,92.0
6,"Lewis, Jordan",15,9,10,25,,,,2.0,3.0,1.0,1.0,2.0,,1.0,,6,21,,,1.0,,,85.0
28,"McDonald, Oscar",5,3,7,12,,,,,2.0,,,2.0,,1.0,,3,9,,,2.0,,,91.0
25,"McDonald, Tom",11,7,6,17,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6,12,2.0,4.0,4.0,1.0,1.0,86.0
18,"Melksham, Jake",16,6,5,21,1.0,3.0,,3.0,1.0,10.0,1.0,,2.0,,,7,13,2.0,3.0,2.0,1.0,3.0,81.0
30,"Neal-Bullen, Alex",11,5,12,23,2.0,2.0,,1.0,,5.0,4.0,3.0,,1.0,,10,15,,3.0,1.0,,1.0,81.0
13,"Oliver, Clayton",12,2,17,29,,1.0,,11.0,,6.0,11.0,2.0,4.0,1.0,,15,15,,1.0,4.0,2.0,3.0,75.0
5,"Petracca, Christian",5,4,14,19,,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,,7,11,1.0,,,,,80.0
3,"Salem, Christian",14,8,13,27,2.0,1.0,,4.0,1.0,7.0,,2.0,1.0,1.0,2.0,7,20,2.0,1.0,1.0,,,81.0
9,"Spargo, Charlie",7,2,2,9,2.0,1.0,,,,3.0,1.0,2.0,1.0,2.0,,2,7,,1.0,1.0,,,67.0
12,"Tyson, Dom",6,1,10,16,,,,4.0,1.0,2.0,3.0,2.0,2.0,1.0,,9,7,,,,,1.0,77.0
23,"Vince, Bernie",10,2,4,14,,,,2.0,2.0,2.0,,4.0,,2.0,,3,10,,,1.0,,,87.0
26,"Weideman, Sam",2,1,4,6,,,6.0,2.0,,1.0,,3.0,,1.0,,1,5,,,1.0,,4.0,73.0
Totals,Totals,227,91,199,426,21.0,20.0,47.0,65.0,24.0,83.0,49.0,49.0,23.0,21.0,6.0,155,283,14.0,19.0,39.0,6.0,19.0,
Opposition,Opposition,197,79,132,329,11.0,11.0,38.0,55.0,55.0,43.0,32.0,62.0,21.0,23.0,,142,189,7.0,4.0,44.0,5.0,7.0,
