Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",11,5,3,14,1,,,1.0,,,,,4.0,2.0,,,,,,,,,
28,"Crosisca, Gavin",11,7,6,17,,,,4.0,,,,,2.0,2.0,,,,,,,,,
35,"Daicos, Peter",11,3,4,15,5,4.0,,,,,,,4.0,1.0,,,,,,,,,
2,"Francis, Tony",15,1,2,17,,1.0,,5.0,,,,,2.0,5.0,,,,,,,,,
47,"Fraser, Mark",5,,8,13,,,,2.0,,,,,3.0,,,,,,,,,,
3,"Gayfer, Michael",5,1,5,10,,,,1.0,,,,,,2.0,,,,,,,,,
44,"Kerrison, Shane",6,3,5,11,1,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
12,"McCartney, Jason",6,3,1,7,,,,1.0,,,,,,1.0,,,,,,,,,
34,"McGuane, Mick",15,3,4,19,2,1.0,,4.0,,,,,4.0,1.0,1.0,,,,,,,,
1,"Monkhorst, Damian",9,4,9,18,,,19.0,,,,,,2.0,1.0,3.0,,,,,,,,
7,"Morwood, Shane",3,2,4,7,,,,1.0,,,,,1.0,,,,,,,,,,
4,"Pert, Gary",13,2,2,15,,,,1.0,,,,,3.0,,,,,,,,,,
13,"Richardson, Alan",5,,6,11,,,,1.0,,,,,,2.0,,,,,,,,,
36,"Rocca, Saverio",9,8,1,10,4,5.0,3.0,1.0,,,,,,,,,,,,,,,
32,"Rowe, Brad",12,2,4,16,,1.0,,1.0,,,,,2.0,,,,,,,,,,
29,"Russell, Scott",20,4,4,24,,1.0,,,,,,,1.0,2.0,,,,,,,,,
31,"Saunders, Darren",5,1,4,9,,1.0,,1.0,,,,,,1.0,,,,,,,,,
22,"Shaw, Tony",2,1,7,9,,,,2.0,,,,,1.0,2.0,,,,,,,,,
27,"Starcevich, Craig",12,3,7,19,1,,3.0,1.0,,,,,4.0,1.0,,,,,,,,,
19,"Wright, Graham",11,1,6,17,,2.0,,7.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,54,92,278,14,19.0,25.0,35.0,,,,,37.0,26.0,4.0,,,,,,,,
Opposition,Opposition,171,68,81,252,9,10.0,17.0,19.0,,,,,26.0,37.0,2.0,,,,,,,,
