Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",23y 165d,78 (54-0-24 69.23%),41 (0.53),←,
23,"Franklin, Lance",30y 110d,256 (161-1-94 63.09%),814 (3.18),74 (52-0-22 70.27%),234 (3.16)
39,"Grundy, Heath",30y 352d,222 (138-2-82 62.61%),23 (0.10),←,
4,"Hannebery, Dan",26y 85d,179 (115-2-62 64.80%),89 (0.50),←,
9,"Hayward, Will",18y 206d,8 (3-0-5 37.50%),11 (1.38),←,
5,"Heeney, Isaac",21y 15d,43 (30-0-13 69.77%),48 (1.12),←,
29,"Hewett, George",21y 142d,33 (22-0-11 66.67%),20 (0.61),←,
10,"Jones, Zak",22y 66d,40 (22-0-18 55.00%),8 (0.20),←,
12,"Kennedy, Josh",28y 334d,192 (123-2-67 64.58%),122 (0.64),179 (118-2-59 66.48%),118 (0.66)
44,"Lloyd, Jake",23y 242d,78 (54-0-24 69.23%),18 (0.23),←,
43,"Melican, Lewis",20y 197d,5 (3-0-2 60.00%),,←,
14,"Mills, Callum",20y 48d,31 (18-0-13 58.06%),1 (0.03),←,
28,"Newman, Nic",24y 125d,6 (2-0-4 33.33%),3 (0.50),←,
41,"Papley, Tom",20y 311d,26 (18-0-8 69.23%),37 (1.42),←,
26,"Parker, Luke",24y 207d,136 (90-1-45 66.54%),108 (0.79),←,
24,"Rampe, Dane",26y 352d,100 (69-1-30 69.50%),6 (0.06),←,
20,"Reid, Sam",25y 144d,107 (72-2-33 68.22%),109 (1.02),←,
16,"Rohan, Gary",25y 347d,82 (52-1-29 64.02%),69 (0.84),←,
18,"Sinclair, Callum",27y 239d,52 (37-1-14 72.12%),32 (0.62),23 (15-0-8 65.22%),14 (0.61)
40,"Smith, Nick",28y 342d,176 (110-2-64 63.07%),10 (0.06),←,
8,"Tippett, Kurt",30y 12d,173 (100-0-73 57.80%),321 (1.86),69 (47-0-22 68.12%),133 (1.93)
22,"Towers, Dean",27y 16d,34 (24-0-10 70.59%),20 (0.59),←,
Totals,Totals,24y 350d,2057 (1317-15-725 64.03%),1910 (0.93),,
C,"Longmire, John",46y 140d,158 (105-2-51 67.09%),,←,
