Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",18y 178d,8 (2-0-6 25.00%),3 (0.38),←,
9,"Beams, Dayne",25y 115d,120 (78-2-40 65.83%),126 (1.05),10 (2-0-8 20.00%),8 (0.80)
48,"Beasley, Hugh",19y 207d,1 (0-0-1 0.00%),,←,
8,"Bewick, Rohan",25y 240d,70 (26-0-44 37.14%),51 (0.73),←,
45,"Bourke, Jordon",20y 208d,2 (0-0-2 0.00%),,←,
3,"Christensen, Allen",24y 19d,75 (51-0-24 68.00%),65 (0.87),10 (2-0-8 20.00%),9 (0.90)
42,"Clarke, Justin",21y 201d,46 (16-0-30 34.78%),1 (0.02),←,
26,"Cutler, Tom",20y 107d,12 (3-0-9 25.00%),2 (0.17),←,
24,"Dawson, Liam",19y 135d,3 (0-0-3 0.00%),1 (0.33),←,
6,"Green, Josh",22y 287d,64 (26-0-38 40.63%),89 (1.39),←,
11,"Hanley, Pearce",26y 204d,97 (33-0-64 34.02%),35 (0.36),←,
35,"Lester, Ryan",22y 285d,59 (23-0-36 38.98%),20 (0.34),←,
23,"Leuenberger, Matthew",27y,101 (35-1-65 35.15%),23 (0.23),←,
12,"Martin, Stefan",28y 202d,84 (22-1-61 26.79%),31 (0.37),27 (8-0-19 29.63%),8 (0.30)
32,"Mayes, Sam",21y 18d,43 (17-0-26 39.53%),23 (0.53),←,
47,"OBrien, Zac",24y 223d,8 (2-0-6 25.00%),1 (0.13),←,
22,"Paparone, Marco",20y 277d,33 (9-0-24 27.27%),13 (0.39),←,
10,"Rich, Daniel",25y,111 (42-1-68 38.29%),76 (0.68),←,
18,"Robertson, Nick",20y 4d,15 (3-0-12 20.00%),3 (0.20),←,
5,"Robinson, Mitch",26y,110 (53-1-56 48.64%),62 (0.56),10 (2-0-8 20.00%),4 (0.40)
28,"Taylor, Lewis",20y 110d,32 (9-0-23 28.13%),17 (0.53),←,
15,"Zorko, Dayne",26y 118d,69 (27-0-42 39.13%),68 (0.99),←,
Totals,Totals,23y 10d,1163 (477-6-680 41.01%),710 (0.61),,
C,"Leppitsch, Justin",39y 249d,32 (9-0-23 28.13%),,←,
