North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",5,1,9,14,2,1.0,,2.0,2.0,2.0,1.0,2.0,,1.0,,5.0,9.0,,1.0,1.0,,,92.0
33,"Campbell, Matt",5,1,5,10,1,,,5.0,,2.0,2.0,1.0,,1.0,,6.0,4.0,1.0,,2.0,2.0,1.0,62.0
27,"Edwards, Aaron",5,2,5,10,1,,,1.0,,,,,,,,6.0,4.0,1.0,,,,,92.0
11,"Firrito, Michael",7,8,6,13,,,,,7.0,1.0,,,,,,3.0,10.0,1.0,,4.0,1.0,,100.0
38,"Gibson, Josh",4,2,3,7,,,,3.0,3.0,1.0,,2.0,3.0,2.0,,5.0,3.0,,,5.0,1.0,,100.0
6,"Grant, Shannon",10,5,5,15,2,1.0,,2.0,,5.0,,3.0,1.0,1.0,,5.0,11.0,,4.0,,,2.0,77.0
31,"Hale, David",6,2,2,8,1,,7.0,2.0,,3.0,,6.0,2.0,3.0,,6.0,3.0,2.0,,3.0,,,60.0
39,"Harding, Leigh",10,7,5,15,,,,1.0,2.0,2.0,,,1.0,,,3.0,13.0,1.0,,1.0,1.0,1.0,77.0
4,"Harris, Daniel",7,2,12,19,,,,5.0,2.0,1.0,5.0,5.0,2.0,3.0,,13.0,6.0,,,1.0,,,63.0
29,"Harvey, Brent",20,8,7,27,,1.0,,1.0,2.0,6.0,2.0,2.0,,2.0,2.0,6.0,18.0,1.0,1.0,,3.0,1.0,88.0
21,"Jones, Corey",10,3,4,14,3,1.0,,4.0,,3.0,2.0,3.0,4.0,2.0,,8.0,5.0,2.0,2.0,1.0,,1.0,94.0
1,"McIntosh, Hamish",12,10,6,18,,,22.0,2.0,5.0,1.0,2.0,4.0,2.0,,,7.0,12.0,3.0,,1.0,,,67.0
20,"Petrie, Drew",6,2,4,10,,,2.0,1.0,5.0,,,5.0,1.0,1.0,,5.0,4.0,1.0,,7.0,,,100.0
5,"Power, Sam",7,4,5,12,,,,2.0,1.0,1.0,,2.0,,1.0,,,12.0,,,,,,95.0
30,"Pratt, Daniel",10,8,8,18,,,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,,5.0,14.0,,,2.0,,,93.0
3,"Rawlings, Brady",8,1,4,12,1,,,4.0,1.0,3.0,1.0,,1.0,,,6.0,6.0,,,,,,83.0
7,"Simpson, Adam",13,3,9,22,,,2.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,,7.0,12.0,,,3.0,,,85.0
19,"Swallow, Andrew",5,,6,11,,,,1.0,1.0,2.0,3.0,4.0,2.0,3.0,,7.0,6.0,,,1.0,,,49.0
12,"Thomas, Lindsay",7,5,3,10,1,1.0,,7.0,1.0,3.0,2.0,5.0,,1.0,,3.0,7.0,1.0,1.0,1.0,,1.0,63.0
23,"Thompson, Nathan",3,4,5,8,1,2.0,4.0,2.0,,,,,1.0,,,3.0,4.0,1.0,2.0,,,,76.0
36,"Watt, Shannon",5,4,3,8,,,,1.0,1.0,,,,,,,2.0,5.0,,,10.0,,,100.0
8,"Wells, Daniel",6,1,9,15,,,,3.0,1.0,1.0,3.0,1.0,3.0,,,7.0,8.0,,,2.0,,2.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,83,125,296,13,8.0,38.0,52.0,39.0,42.0,28.0,51.0,26.0,23.0,2.0,118.0,176.0,15.0,11.0,45.0,8.0,9.0,
Opposition,Opposition,221,130,152,373,15,12.0,39.0,53.0,27.0,55.0,36.0,52.0,23.0,26.0,4.0,102.0,271.0,7.0,13.0,42.0,19.0,11.0,
