Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",27y 238d,119 (54-0-65 45.38%),31 (0.26),←,
18,"Bond, Troy",23y 259d,57 (35-0-22 61.40%),42 (0.74),21 (9-0-12 42.86%),16 (0.76)
14,"Connell, Matthew",24y 239d,39 (13-0-26 33.33%),10 (0.26),36 (11-0-25 30.56%),10 (0.28)
9,"Edwards, Tyson",20y 236d,30 (13-0-17 43.33%),9 (0.30),←,
36,"Goodwin, Simon",20y 94d,1 (1-0-0 100.00%),,←,
34,"Hart, Ben",22y 264d,108 (49-1-58 45.83%),24 (0.22),←,
11,"James, Brett",24y 105d,43 (18-1-24 43.02%),26 (0.60),1 (1-0-0 100.00%),
35,"Jameson, Rod",26y 273d,111 (54-1-56 49.10%),86 (0.77),←,
3,"Jarman, Darren",30y 61d,129 (74-0-55 57.36%),168 (1.30),20 (9-0-11 45.00%),46 (2.30)
28,"Johnson, Kane",19y 15d,3 (2-0-1 66.67%),,←,
20,"Keating, Aaron",22y 310d,1 (1-0-0 100.00%),,←,
8,"McCartney, Jason",23y 16d,70 (33-0-37 47.14%),45 (0.64),32 (13-0-19 40.63%),17 (0.53)
23,"McLeod, Andrew",20y 238d,35 (15-0-20 42.86%),40 (1.14),←,
6,"Modra, Tony",28y 29d,86 (36-1-49 42.44%),344 (4.00),←,
15,"Pittman, David",28y 35d,76 (32-1-43 42.76%),20 (0.26),←,
32,"Ricciuto, Mark",21y 295d,84 (36-1-47 43.45%),55 (0.65),←,
42,"Rintoul, Chad",22y 242d,1 (1-0-0 100.00%),,←,
7,"Smart, Nigel",27y 313d,121 (55-1-65 45.87%),59 (0.49),←,
16,"Standfield, Barry",27y 45d,99 (54-1-44 55.05%),43 (0.43),1 (1-0-0 100.00%),5 (5.00)
30,"Vardy, Peter",21y 63d,8 (2-0-6 25.00%),6 (0.75),←,
29,"Williams, Brent",19y 45d,1 (1-0-0 100.00%),1 (1.00),←,
Totals,Totals,23y 337d,1222 (579-8-635 47.38%),1009 (0.83),,
C,"Blight, Malcolm",47y 42d,162 (96-0-66 59.26%),,1 (1-0-0 100.00%),
