Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",15,7,2,17,3,3.0,2.0,2.0,1.0,6.0,1.0,,1.0,,,7.0,11.0,,3.0,1.0,,,
33,"Barlow, Kris",7,5,3,10,,,,1.0,,3.0,,1.0,,3.0,,1.0,10.0,,,,1.0,,
22,"Bowyer, Glen",6,2,7,13,,,,1.0,2.0,3.0,,4.0,,1.0,,6.0,7.0,,,1.0,,,
17,"Chick, Daniel",10,3,,10,1,,1.0,,,1.0,,2.0,,1.0,,2.0,8.0,,1.0,2.0,,,
25,"Clarke, Tim",11,6,4,15,1,1.0,,1.0,,5.0,,,,,,4.0,11.0,,1.0,2.0,,,
9,"Crawford, Shane",20,8,11,31,1,1.0,,3.0,1.0,7.0,3.0,3.0,,1.0,3.0,8.0,22.0,,,1.0,3.0,,
24,"Croad, Trent",6,3,2,8,,3.0,,1.0,,1.0,,,2.0,4.0,,4.0,5.0,,1.0,1.0,,,
19,"Dixon, Ben",7,1,6,13,2,,,1.0,,3.0,,2.0,2.0,3.0,,6.0,6.0,,,,,,
34,"Graham, Mark",11,3,2,13,,,,1.0,6.0,,,1.0,3.0,,,6.0,4.0,1.0,,1.0,,,
29,"Greene, Steven",6,5,2,8,,,,,1.0,3.0,,1.0,,1.0,,2.0,6.0,,,,,,
5,"Harford, Daniel",16,6,11,27,,1.0,,,7.0,3.0,8.0,,1.0,,,9.0,18.0,,,,,,
3,"Hay, Jonathan",10,5,6,16,,,,,4.0,,2.0,1.0,,2.0,,9.0,7.0,2.0,,1.0,,,
37,"Lekkas, Angelo",11,6,10,21,,2.0,,,3.0,2.0,2.0,1.0,,1.0,,5.0,16.0,,1.0,,4.0,,
15,"Lord, Aaron",8,8,9,17,2,,,,,1.0,,1.0,1.0,1.0,,5.0,13.0,,2.0,,,,
7,"McCabe, Luke",6,5,7,13,,,,2.0,1.0,,,,1.0,3.0,,4.0,9.0,,,1.0,,,
18,"McPharlin, Luke",6,4,5,11,1,,,,,1.0,1.0,1.0,,,,5.0,5.0,,1.0,,,,
13,"Picioane, Lance",7,,3,10,,,,1.0,,2.0,2.0,,,1.0,,4.0,8.0,,,,,,
20,"Rawlings, Jade",13,7,5,18,,,,1.0,3.0,,,1.0,2.0,,,6.0,11.0,1.0,,1.0,,,
52,"Rehn, Shaun",3,5,8,11,,,13.0,,2.0,,1.0,,,2.0,,6.0,5.0,2.0,,,,,
11,"Smith, Joel",13,3,3,16,,,,,4.0,,1.0,2.0,,3.0,,4.0,11.0,,,1.0,2.0,,
4,"Tallis, Rayden",13,4,8,21,,,,,2.0,1.0,,3.0,,1.0,1.0,9.0,13.0,1.0,,1.0,2.0,,
23,"Thompson, Nathan",11,9,4,15,,3.0,4.0,,,6.0,2.0,1.0,,1.0,,7.0,8.0,3.0,4.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,105,118,334,11,16.0,20.0,15.0,37.0,48.0,23.0,25.0,13.0,29.0,4.0,119.0,214.0,10.0,14.0,14.0,12.0,,
Opposition,Opposition,218,100,121,339,8,11.0,18.0,30.0,32.0,53.0,24.0,24.0,29.0,13.0,2.0,136.0,209.0,8.0,11.0,19.0,12.0,,
