Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Anderson, Stuart",8,3,10,18,1,,,3.0,,3.0,1.0,3.0,,1.0,,,,,,,,,
44,"Bandy, Daniel",6,3,4,10,,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,
32,"Bond, Chris",11,5,9,20,,,,6.0,2.0,2.0,,1.0,2.0,3.0,,,,,,,,,
24,"Burton, Matthew",13,16,8,21,,,16.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,
42,"Callaghan, Craig",26,9,3,29,1,,,2.0,8.0,4.0,3.0,6.0,2.0,3.0,,,,,,,,,
31,"Clement, James",6,2,,6,2,,,4.0,,3.0,,1.0,1.0,,,,,,,,,,
19,"Dhurrkay, Gary",3,,2,5,,,,4.0,,1.0,,,,,,,,,,,,,
12,"Dodd, Brad",14,8,9,23,,1.0,,1.0,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,
2,"Fletcher, Adrian",5,3,10,15,,,,3.0,,4.0,2.0,1.0,,,,,,,,,,,
37,"Gale, Mark",12,2,8,20,,,,3.0,3.0,,,,2.0,,,,,,,,,,
3,"Harding, Greg",11,7,5,16,,,,5.0,3.0,2.0,,,,2.0,,,,,,,,,
11,"Kickett, Dale",10,4,12,22,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
9,"Mann, Peter",7,5,2,9,2,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,
43,"McGovern, Andrew",,,1,1,,,,,,,1.0,,,,,,,,,,,,
8,"McManus, Shaun",1,1,,1,,,,,,,,,,,,,,,,,,,
25,"Norrish, Jason",6,6,14,20,,,,4.0,5.0,1.0,,,,1.0,,,,,,,,,
10,"OReilly, Stephen",8,4,4,12,,,,1.0,6.0,,,,2.0,1.0,,,,,,,,,
5,"Parker, Daniel",5,2,2,7,,,1.0,3.0,1.0,2.0,,3.0,,,,,,,,,,,
23,"Parker, Shane",7,5,4,11,,,,2.0,1.0,,,,,,,,,,,,,,
15,"Sinclair, Jess",12,3,2,14,,,,4.0,2.0,4.0,1.0,,1.0,1.0,,,,,,,,,
26,"Waterhouse, Clive",3,4,1,4,2,,,,,1.0,,,,2.0,,,,,,,,,
4,"Wills, Andrew",21,5,7,28,1,,,5.0,1.0,6.0,4.0,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,97,117,312,9,6.0,24.0,56.0,38.0,40.0,19.0,20.0,15.0,20.0,1.0,,,,,,,,
Opposition,Opposition,192,72,105,297,13,18.0,25.0,36.0,30.0,60.0,30.0,22.0,20.0,15.0,5.0,,,,,,,,
