West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",,,,,,,,,,,,,,,,,,,,,,,
12,"Allen, Oscar",4,4,,4,2,1.0,,3.0,,,,2.0,1.0,1.0,,5.0,1.0,3.0,3.0,2.0,,1.0,87.0
37,"Barrass, Tom",15,10,2,17,,,,,5.0,1.0,,1.0,1.0,,,7.0,10.0,3.0,,11.0,,,86.0
28,"Cole, Tom",6,2,4,10,,,,,,2.0,,2.0,1.0,1.0,,3.0,8.0,1.0,,6.0,,,83.0
15,"Cripps, Jamie",9,4,4,13,,1.0,,7.0,,3.0,2.0,,2.0,,,8.0,6.0,1.0,,3.0,1.0,2.0,89.0
27,"Darling, Jack",9,9,4,13,3,,1.0,3.0,,1.0,,5.0,1.0,2.0,,5.0,9.0,1.0,3.0,1.0,,,96.0
14,"Duggan, Liam",18,8,7,25,,,,3.0,2.0,5.0,,9.0,,2.0,,7.0,17.0,,,2.0,,2.0,85.0
3,"Gaff, Andrew",11,3,5,16,,,,2.0,1.0,2.0,3.0,1.0,,,,8.0,9.0,,,2.0,,,91.0
25,"Hurn, Shannon",23,7,2,25,,,,,13.0,,,,1.0,,,4.0,9.0,1.0,,1.0,1.0,,84.0
31,"Jones, Jamaine",7,1,1,8,3,,,3.0,,4.0,,3.0,2.0,1.0,,4.0,4.0,,,,,,72.0
11,"Kelly, Tim",17,5,12,29,,1.0,,4.0,2.0,4.0,5.0,4.0,1.0,,,13.0,16.0,,,2.0,,,82.0
17,"Kennedy, Josh",10,9,1,11,4,1.0,,1.0,,2.0,,,,,,4.0,7.0,3.0,6.0,,,1.0,79.0
7,"Langdon, Zac",3,2,5,8,,1.0,,3.0,1.0,,,2.0,,1.0,,2.0,6.0,,,1.0,,,67.0
20,"McGovern, Jeremy",10,5,1,11,,,,,3.0,1.0,,2.0,1.0,2.0,,2.0,9.0,,,5.0,,,85.0
9,"Naitanui, Nic",6,2,7,13,,,40.0,5.0,,7.0,11.0,1.0,2.0,1.0,1.0,14.0,1.0,2.0,,3.0,,,72.0
30,"Nelson, Jackson",7,4,3,10,,,,3.0,3.0,1.0,1.0,1.0,1.0,,,1.0,7.0,,,1.0,1.0,,83.0
24,"ONeill, Xavier",8,2,4,12,,,,1.0,2.0,2.0,1.0,1.0,,,,6.0,7.0,,,2.0,,,70.0
8,"Redden, Jack",11,7,10,21,,,,1.0,,1.0,2.0,,,,,5.0,15.0,1.0,,1.0,,1.0,92.0
35,"Rotham, Josh",12,9,3,15,,,,,2.0,3.0,,2.0,1.0,1.0,,4.0,11.0,,,5.0,,,81.0
1,"Ryan, Liam",8,1,1,9,2,2.0,,1.0,,2.0,,2.0,1.0,,,1.0,8.0,,1.0,,,,89.0
4,"Sheed, Dom",16,4,10,26,,1.0,,3.0,2.0,4.0,11.0,6.0,2.0,1.0,,18.0,9.0,,,2.0,,2.0,87.0
5,"Sheppard, Brad",8,4,4,12,,,,2.0,1.0,,,3.0,,1.0,,4.0,9.0,,,7.0,,,92.0
19,"Vardy, Nathan",1,,3,4,,,11.0,1.0,,2.0,1.0,,1.0,,,3.0,1.0,,,1.0,,1.0,50.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,102,93,312,14,9.0,52.0,46.0,37.0,47.0,37.0,47.0,19.0,14.0,1.0,128.0,179.0,16.0,13.0,58.0,3.0,10.0,
Opposition,Opposition,214,95,192,406,14,16.0,21.0,43.0,31.0,51.0,41.0,51.0,14.0,19.0,5.0,139.0,275.0,15.0,17.0,50.0,7.0,12.0,
