Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",26y 75d,163 (68-2-93 42.33%),119 (0.73),←,
26,"Begovich, Tony",25y 295d,11 (7-0-4 63.64%),2 (0.18),2 (0-0-2 0.00%),
13,"Brunton, Neil",24y 146d,34 (4-1-29 13.24%),4 (0.12),←,
28,"Cresswell, Daryn",22y 7d,15 (0-0-15 0.00%),14 (0.93),←,
43,"Direen, Scott",20y 221d,2 (0-0-2 0.00%),2 (1.00),←,
6,"Dunkley, Andrew",24y 334d,25 (2-1-22 10.00%),1 (0.04),←,
20,"Hutton, John",27y 3d,22 (4-1-17 20.45%),52 (2.36),4 (0-0-4 0.00%),9 (2.25)
19,"John, Gareth",21y 132d,19 (1-0-18 5.26%),3 (0.16),←,
14,"Kelly, Paul",23y 305d,61 (11-2-48 19.67%),32 (0.52),←,
3,"Lewis, Dale",24y 25d,53 (10-2-41 20.75%),57 (1.08),←,
16,"McGovern, Andrew",25y 52d,16 (3-1-12 21.88%),7 (0.44),←,
4,"McRae, Dean",24y 198d,90 (34-1-55 38.33%),27 (0.30),9 (0-0-9 0.00%),2 (0.22)
17,"Mooney, Jason",19y 358d,9 (0-0-9 0.00%),,←,
35,"Murphy, David",30y 279d,149 (61-0-88 40.94%),88 (0.59),←,
22,"Rose, Gavin",23y 242d,14 (1-1-12 10.71%),,←,
41,"Stevens, Gary",20y 231d,5 (0-0-5 0.00%),1 (0.20),←,
15,"Strooper, David",25y 93d,73 (17-1-55 23.97%),83 (1.14),30 (3-1-26 11.67%),55 (1.83)
10,"Watters, Scott",24y 124d,55 (30-2-23 56.36%),20 (0.36),9 (0-0-9 0.00%),7 (0.78)
9,"Werner, Michael",23y 353d,48 (26-0-22 54.17%),73 (1.52),8 (0-0-8 0.00%),13 (1.63)
27,"Wheeler, Sanford",23y 53d,30 (3-1-26 11.67%),5 (0.17),←,
Totals,Totals,24y 30d,894 (282-16-596 31.54%),590 (0.66),,
C,"Barassi, Ron",57y 91d,460 (263-4-193 57.61%),,4 (0-0-4 0.00%),
