St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",20y 33d,13 (7-0-6 53.85%),9 (0.69),←,
14,"Ball, Luke",24y 55d,120 (71-0-49 59.17%),53 (0.44),←,
27,"Blake, Jason",27y 126d,127 (62-2-63 49.61%),33 (0.26),←,
26,"Dal Santo, Nick",24y 148d,135 (73-2-60 54.81%),70 (0.52),←,
24,"Dempster, Sean",24y 181d,67 (42-0-25 62.69%),11 (0.16),13 (7-0-6 53.85%),3 (0.23)
40,"Eddy, Robert",20y 194d,4 (4-0-0 100.00%),1 (0.25),←,
17,"Fiora, Aaron",27y 91d,136 (63-1-72 46.69%),55 (0.40),58 (30-1-27 52.59%),30 (0.52)
25,"Fisher, Sam",26y 9d,87 (52-1-34 60.34%),6 (0.07),←,
19,"Gilbert, Sam",21y 335d,30 (17-1-12 58.33%),10 (0.33),←,
18,"Goddard, Brendon",23y 60d,104 (62-0-42 59.62%),34 (0.33),←,
1,"Gram, Jason",24y 83d,68 (38-1-29 56.62%),30 (0.44),66 (37-1-28 56.82%),30 (0.45)
35,"Harvey, Robert",36y 333d,374 (189-4-181 51.07%),212 (0.57),←,
7,"Hayes, Lenny",28y 187d,183 (81-3-99 45.08%),66 (0.36),←,
8,"Hudghton, Max",31y 321d,219 (100-3-116 46.35%),14 (0.06),←,
38,"Jones, Clinton",24y 168d,17 (11-1-5 67.65%),6 (0.35),←,
2,"King, Steven",29y 240d,206 (107-2-97 52.43%),79 (0.38),13 (8-0-5 61.54%),4 (0.31)
23,"Koschitzke, Justin",25y 303d,111 (55-1-55 50.00%),117 (1.05),←,
32,"McQualter, Andrew",22y 40d,28 (15-0-13 53.57%),6 (0.21),←,
44,"Milne, Stephen",28y 133d,156 (75-2-79 48.72%),308 (1.97),←,
11,"Montagna, Leigh",24y 260d,89 (52-1-36 58.99%),57 (0.64),←,
12,"Riewoldt, Nick",25y 276d,149 (75-2-72 51.01%),289 (1.94),←,
13,"Schneider, Adam",24y 68d,108 (65-1-42 60.65%),112 (1.04),10 (5-0-5 50.00%),13 (1.30)
Totals,Totals,25y 265d,2531 (1316-28-1187 52.00%),1578 (0.62),,
C,"Lyon, Ross",41y 254d,38 (20-1-17 53.95%),,←,
