Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",12,4,9,21,,1.0,,2.0,3.0,3.0,2.0,2.0,2.0,,,6.0,15.0,,,1.0,2.0,1.0,100.0
46,"Begley, Colm",6,4,8,14,1,,,3.0,3.0,4.0,,1.0,,,,5.0,8.0,1.0,1.0,,1.0,1.0,92.0
20,"Black, Simon",14,6,18,32,,,,4.0,4.0,4.0,7.0,1.0,2.0,,3.0,16.0,16.0,1.0,,2.0,2.0,,81.0
17,"Brennan, Jared",5,4,3,8,,1.0,1.0,2.0,,2.0,1.0,2.0,,2.0,,1.0,7.0,,,1.0,1.0,,77.0
16,"Brown, Jonathan",13,11,6,19,2,2.0,1.0,1.0,,5.0,1.0,10.0,1.0,4.0,,10.0,10.0,4.0,6.0,3.0,,1.0,89.0
19,"Charman, Jamie",8,5,8,16,,,12.0,,,2.0,4.0,3.0,2.0,,,7.0,8.0,,1.0,1.0,,1.0,58.0
30,"Copeland, Robert",7,7,10,17,,,,1.0,3.0,2.0,1.0,,1.0,,,6.0,11.0,1.0,,6.0,3.0,,100.0
4,"Fixter, Ben",3,,1,4,,,,3.0,,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,,,3.0,,,50.0
14,"Hadley, Richard",7,6,11,18,,,,,,3.0,3.0,1.0,2.0,,,7.0,12.0,1.0,,,,,67.0
5,"Harding, Scott",13,4,4,17,,,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,,5.0,11.0,,,3.0,2.0,4.0,68.0
2,"Johnson, Chris",10,6,5,15,2,3.0,,4.0,,5.0,,,2.0,,,5.0,10.0,,3.0,3.0,,2.0,82.0
44,"Lappin, Nigel",16,10,10,26,,1.0,,1.0,3.0,2.0,1.0,5.0,1.0,1.0,,5.0,22.0,,,2.0,,,87.0
43,"McDonald, Beau",3,3,4,7,,,10.0,1.0,,1.0,3.0,3.0,,2.0,,3.0,4.0,1.0,,4.0,,1.0,50.0
9,"McGrath, Ashley",12,5,2,14,5,2.0,,,,1.0,,3.0,1.0,1.0,2.0,8.0,8.0,1.0,4.0,3.0,,,87.0
21,"Merrett, Daniel",3,5,6,9,,,,2.0,4.0,,,1.0,,1.0,,4.0,5.0,1.0,,9.0,,,100.0
8,"Notting, Tim",13,9,11,24,,2.0,,,2.0,3.0,1.0,4.0,,1.0,,3.0,20.0,,3.0,3.0,,,77.0
24,"Patfull, Joel",3,1,5,8,1,,,1.0,,2.0,,1.0,,1.0,,4.0,4.0,,,,,,89.0
6,"Power, Luke",20,4,11,31,2,,,5.0,,7.0,4.0,4.0,,1.0,,9.0,22.0,,,3.0,,,92.0
35,"Rischitelli, Michael",8,5,9,17,1,,,3.0,,2.0,1.0,2.0,,1.0,,6.0,12.0,,,,1.0,,74.0
29,"Roe, Jason",11,7,4,15,,1.0,,1.0,5.0,2.0,1.0,1.0,2.0,,1.0,5.0,10.0,1.0,,7.0,4.0,,100.0
11,"Sherman, Justin",8,3,5,13,2,3.0,,3.0,,2.0,,,,,,3.0,12.0,,,,,,89.0
32,"Stiller, Cheynee",17,8,6,23,1,,,3.0,2.0,6.0,,4.0,,1.0,,4.0,19.0,2.0,,2.0,2.0,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,117,156,368,17,18.0,25.0,42.0,31.0,64.0,35.0,51.0,20.0,18.0,6.0,124.0,248.0,14.0,18.0,56.0,18.0,12.0,
Opposition,Opposition,195,111,136,331,10,15.0,24.0,41.0,45.0,45.0,25.0,49.0,18.0,20.0,,99.0,222.0,13.0,12.0,35.0,10.0,7.0,
