Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",22y 311d,64 (38-1-25 60.16%),27 (0.42),30 (14-1-15 48.33%),7 (0.23)
3,"Breuer, Shayne",25y 248d,95 (58-2-35 62.11%),95 (1.00),24 (12-1-11 52.08%),18 (0.75)
26,"Burgoyne, Peter",20y 107d,21 (9-1-11 45.24%),18 (0.86),←,
7,"Chalmers, Brett",25y 23d,51 (20-1-30 40.20%),8 (0.16),1 (0-0-1 0.00%),
6,"Cummings, Scott",24y 118d,67 (37-3-27 57.46%),166 (2.48),27 (12-1-14 46.30%),83 (3.07)
11,"Eagleton, Nathan",19y 187d,26 (12-1-13 48.08%),22 (0.85),←,
40,"Evans, Paul",19y 138d,3 (2-0-1 66.67%),5 (1.67),←,
17,"Fiegert, Nigel",22y 108d,12 (6-0-6 50.00%),3 (0.25),←,
10,"Francou, Josh",23y 282d,30 (14-1-15 48.33%),21 (0.70),←,
39,"Heuskes, Adam",22y 57d,77 (38-1-38 50.00%),6 (0.08),28 (13-1-14 48.21%),
29,"Kingsley, Adam",22y 269d,20 (11-0-9 55.00%),7 (0.35),←,
20,"Lade, Brendon",21y 310d,30 (14-1-15 48.33%),20 (0.67),←,
22,"Lockwood, Bowen",19y 319d,16 (8-0-8 50.00%),12 (0.75),←,
9,"Lyle, Brayden",25y 71d,54 (27-1-26 50.93%),10 (0.19),28 (13-1-14 48.21%),5 (0.18)
33,"Mead, Darren",27y 48d,30 (14-1-15 48.33%),2 (0.07),←,
13,"Morton, Danny",24y 319d,38 (8-0-30 21.05%),21 (0.55),8 (4-0-4 50.00%),4 (0.50)
4,"Naish, Chris",26y 231d,151 (63-1-87 42.05%),221 (1.46),8 (4-0-4 50.00%),9 (1.13)
14,"Paxman, Stephen",27y 163d,132 (36-1-95 27.65%),18 (0.14),30 (14-1-15 48.33%),
30,"Poole, Darryl",26y 45d,18 (8-0-10 44.44%),10 (0.56),←,
36,"Stevens, Nick",18y 133d,3 (2-0-1 66.67%),3 (1.00),←,
1,"Wanganeen, Gavin",24y 332d,153 (86-4-63 57.52%),81 (0.53),26 (13-1-12 51.92%),18 (0.69)
15,"Wilson, Michael",21y 176d,30 (14-1-15 48.33%),16 (0.53),←,
Totals,Totals,23y 99d,1121 (525-21-575 46.83%),792 (0.71),,
C,"Cahill, John",58y 19d,77 (41-1-35 53.90%),,30 (14-1-15 48.33%),
