St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",25y 323d,118 (56-0-62 47.46%),30 (0.25),←,
36,"Bonner, Riley",27y 135d,110 (66-0-44 60.00%),14 (0.13),17 (6-0-11 35.29%),1 (0.06)
16,"Butler, Dan",28y 47d,140 (78-0-62 55.71%),161 (1.15),95 (47-0-48 49.47%),108 (1.14)
13,"Byrnes, Ryan",23y 78d,59 (31-0-28 52.54%),11 (0.19),←,
11,"Clark, Hunter",25y 116d,94 (42-1-51 45.21%),13 (0.14),←,
34,"Garcia, Hugo",19y 59d,6 (2-0-4 33.33%),1 (0.17),←,
23,"Henry, Liam",22y 327d,55 (21-1-33 39.09%),20 (0.36),12 (5-0-7 41.67%),7 (0.58)
1,"Higgins, Jack",25y 123d,117 (66-1-50 56.84%),150 (1.28),74 (36-0-38 48.65%),121 (1.64)
8,"Hill, Bradley",31y 11d,250 (145-0-105 58.00%),102 (0.41),101 (51-0-50 50.50%),23 (0.23)
20,"Howard, Dougal",28y 117d,130 (66-0-64 50.77%),15 (0.12),85 (43-0-42 50.59%),1 (0.01)
3,"Jones, Zak",29y 127d,144 (73-0-71 50.69%),35 (0.24),54 (24-0-30 44.44%),12 (0.22)
19,"Marshall, Rowan",28y 239d,128 (59-0-69 46.09%),60 (0.47),←,
28,"Membrey, Tim",30y 55d,174 (81-2-91 47.13%),284 (1.63),173 (80-2-91 46.82%),284 (1.64)
10,"Owens, Mitch",20y 300d,48 (22-0-26 45.83%),45 (0.94),←,
43,"Sharman, Cooper",23y 361d,44 (19-0-25 43.18%),39 (0.89),←,
35,"Sinclair, Jack",29y 159d,182 (80-1-101 44.23%),60 (0.33),←,
9,"Steele, Jack",28y 220d,176 (77-1-98 44.03%),61 (0.35),159 (69-1-89 43.71%),52 (0.33)
14,"Stocker, Liam",24y 179d,62 (24-0-38 38.71%),2 (0.03),34 (16-0-18 47.06%),
7,"Wanganeen-Milera, Nasiah",21y 149d,58 (28-0-30 48.28%),5 (0.09),←,
29,"Webster, Jimmy",31y 22d,160 (65-1-94 40.94%),4 (0.03),←,
44,"Wilkie, Callum",28y 132d,127 (61-0-66 48.03%),1 (0.01),←,
22,"Wilson, Darcy",18y 337d,18 (7-0-11 38.89%),12 (0.67),←,
32,"Wood, Mason",30y 311d,130 (66-0-64 50.77%),124 (0.95),65 (36-0-29 55.38%),48 (0.74)
Totals,Totals,26y 75d,2530 (1235-8-1287 48.81%),1249 (0.49),,
C,"Lyon, Ross",57y 255d,347 (192-5-150 56.05%),,163 (96-4-63 60.12%),
