Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Ball, Luke",8,4,9,17,,,,3.0,1.0,5.0,,4.0,1.0,2.0,,8.0,10.0,,,3.0,,1.0,80.0
11,"Blair, Jarryd",11,4,8,19,3,,,11.0,,1.0,2.0,3.0,,1.0,,10.0,7.0,1.0,3.0,2.0,,,89.0
15,"Brown, Leigh",9,7,2,11,3,3.0,1.0,7.0,1.0,1.0,1.0,5.0,,3.0,,3.0,8.0,,4.0,1.0,,,82.0
27,"Buckley, Simon",14,4,5,19,,,,1.0,3.0,3.0,1.0,3.0,,,,7.0,12.0,,,,,,87.0
32,"Cloke, Travis",12,9,3,15,2,1.0,,4.0,,8.0,,1.0,2.0,1.0,,11.0,5.0,4.0,3.0,3.0,,1.0,83.0
1,"Davis, Leon",12,1,10,22,1,,,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,14.0,,,4.0,2.0,,93.0
35 ↑,"Fasolo, Alex",7,3,1,8,1,1.0,,2.0,,3.0,1.0,1.0,1.0,,,3.0,5.0,,2.0,,1.0,,27.0
18,"Jolly, Darren",5,2,5,10,1,,24.0,4.0,1.0,,3.0,4.0,3.0,3.0,,8.0,3.0,1.0,1.0,2.0,,,83.0
23,"Keeffe, Lachlan",6,5,5,11,,,,3.0,1.0,,,3.0,1.0,1.0,,4.0,8.0,1.0,2.0,2.0,,,79.0
7,"Krakouer, Andrew",13,3,8,21,,,,4.0,,3.0,3.0,5.0,2.0,1.0,,10.0,11.0,,,2.0,,2.0,85.0
8,"Lumumba, Heritier",12,1,6,18,,,,2.0,3.0,,1.0,2.0,,,,8.0,8.0,,,3.0,1.0,,91.0
5,"Maxwell, Nick",9,6,3,12,,,,3.0,2.0,1.0,,1.0,,1.0,,6.0,6.0,1.0,,4.0,,,86.0
10,"Pendlebury, Scott",12,2,17,29,,,,7.0,2.0,3.0,2.0,,3.0,,,14.0,17.0,,,,,3.0,82.0
20,"Reid, Ben",9,6,1,10,,,,1.0,2.0,4.0,1.0,4.0,,3.0,,3.0,8.0,2.0,,10.0,,1.0,88.0
14,"Rounds, Luke",7,2,4,11,,,,2.0,4.0,,1.0,1.0,,,,5.0,3.0,,,4.0,,,88.0
39,"Shaw, Heath",18,6,7,25,1,,,6.0,4.0,5.0,4.0,2.0,1.0,1.0,,8.0,17.0,1.0,1.0,3.0,1.0,,88.0
22,"Sidebottom, Steele",10,3,11,21,4,1.0,,5.0,1.0,3.0,3.0,2.0,,,1.0,11.0,9.0,,1.0,1.0,,,81.0
36,"Swan, Dane",31,6,8,39,2,1.0,,2.0,1.0,8.0,5.0,5.0,,,3.0,13.0,24.0,,1.0,2.0,4.0,2.0,86.0
2,"Tarrant, Chris",10,4,6,16,,,,2.0,3.0,1.0,1.0,1.0,1.0,,,4.0,11.0,1.0,,11.0,,,94.0
13 ↓,"Thomas, Dale",16,6,10,26,3,,,3.0,,9.0,4.0,3.0,3.0,2.0,,16.0,8.0,2.0,2.0,2.0,,1.0,56.0
34,"Toovey, Alan",10,5,3,13,,,,2.0,5.0,2.0,,,,,,3.0,8.0,,1.0,2.0,,2.0,91.0
21,"Wellingham, Sharrod",11,1,5,16,1,2.0,,5.0,,4.0,3.0,2.0,,1.0,,9.0,6.0,1.0,,3.0,1.0,2.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,90,137,389,22,15.0,25.0,84.0,36.0,66.0,37.0,53.0,19.0,21.0,6.0,170.0,208.0,15.0,21.0,64.0,10.0,15.0,
Opposition,Opposition,173,56,116,289,3,12.0,47.0,71.0,36.0,47.0,49.0,57.0,21.0,19.0,,143.0,144.0,7.0,7.0,53.0,5.0,1.0,
