West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",9,3,4,13,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
18,"Evans, Tony",6,1,8,14,,,,2.0,,,,,3.0,3.0,,,,,,,,,
40,"Hampson, Damian",4,,4,8,,,,1.0,,,,,,1.0,,,,,,,,,
23,"Harding, Paul",8,4,3,11,,,9.0,,,,,,2.0,1.0,,,,,,,,,
1,"Heady, Brett",10,3,2,12,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
22,"Hynes, David",16,13,9,25,2,1.0,2.0,,,,,,1.0,,,,,,,,,,
27,"Jakovich, Glen",16,6,5,21,,,5.0,,,,,,,1.0,,,,,,,,,
5,"Lamb, Dwayne",19,2,5,24,1,,,3.0,,,,,3.0,2.0,,,,,,,,,
28,"Lewis, Chris",11,3,,11,,1.0,1.0,2.0,,,,,2.0,3.0,,,,,,,,,
3,"Mainwaring, Chris",11,1,4,15,3,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
30,"Matera, Peter",7,1,4,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
17,"McKenna, Guy",13,8,9,22,,,,3.0,,,,,2.0,1.0,,,,,,,,,
10,"Pyke, Don",20,5,3,23,1,,,1.0,,,,,,1.0,,,,,,,,,
48,"Retzlaff, Brendon",2,1,1,3,,,,,,,,,,1.0,,,,,,,,,
4,"Sumich, Peter",10,7,,10,4,3.0,,2.0,,,,,2.0,,,,,,,,,,
35,"Ugle, Troy",4,3,3,7,1,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,
39,"Waterman, Chris",20,11,4,24,1,1.0,,2.0,,,,,1.0,1.0,2.0,,,,,,,,
12,"White, Mitchell",8,3,7,15,,,,2.0,,,,,,,,,,,,,,,
9,"Wilson, Peter",9,4,5,14,,,,1.0,,,,,,2.0,,,,,,,,,
24,"Worsfold, John",9,4,6,15,,,1.0,4.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,83,86,298,13,13.0,19.0,31.0,,,,,26.0,26.0,2.0,,,,,,,,
Opposition,Opposition,194,71,122,316,14,8.0,33.0,25.0,,,,,26.0,26.0,4.0,,,,,,,,
