Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 317d,56 (27-1-28 49.11%),73 (1.30),←,
3,"Bartel, Jimmy",21y 113d,41 (20-1-20 50.00%),12 (0.29),←,
17,"Byrnes, Shannon",20y 354d,5 (5-0-0 100.00%),3 (0.60),←,
35,"Chapman, Paul",23y 142d,77 (38-1-38 50.00%),82 (1.06),←,
11,"Corey, Joel",23y 38d,84 (40-1-43 48.21%),28 (0.33),←,
19,"Egan, Matthew",21y 260d,1 (1-0-0 100.00%),,←,
44,"Enright, Corey",23y 194d,65 (27-1-37 42.31%),13 (0.20),←,
41,"Hunt, Josh",23y 13d,40 (24-0-16 60.00%),4 (0.10),←,
28,"Johnson, David",23y 150d,30 (15-0-15 50.00%),5 (0.17),←,
9,"Kelly, James",21y 88d,47 (21-1-25 45.74%),24 (0.51),←,
1,"King, Steven",26y 125d,154 (76-1-77 49.68%),71 (0.46),←,
18,"Kingsley, Kent",26y 182d,90 (49-0-41 54.44%),174 (1.93),78 (38-0-40 48.72%),164 (2.10)
36,"Koulouriotis, Paul",23y 34d,13 (9-0-4 69.23%),3 (0.23),10 (7-0-3 70.00%),3 (0.30)
45,"Ling, Cameron",24y 28d,91 (46-2-43 51.65%),43 (0.47),←,
4,"Mackie, Andrew",20y 232d,14 (10-0-4 71.43%),12 (0.86),←,
6,"Ottens, Brad",25y 61d,130 (54-0-76 41.54%),155 (1.19),1 (1-0-0 100.00%),3 (3.00)
22,"Playfair, Henry",22y 64d,24 (14-1-9 60.42%),9 (0.38),←,
15,"Riccardi, Peter",32y 100d,261 (145-3-113 56.13%),269 (1.03),←,
33,"Rooke, Max",23y 98d,45 (19-1-25 43.33%),4 (0.09),←,
30,"Scarlett, Matthew",25y 295d,117 (60-1-56 51.71%),10 (0.09),←,
10,"Tenace, Kane",19y 266d,13 (9-0-4 69.23%),4 (0.31),←,
40,"Wojcinski, David",24y 190d,77 (39-1-37 51.30%),22 (0.29),←,
Totals,Totals,23y 169d,1475 (748-16-711 50.71%),1020 (0.69),,
C,"Thompson, Mark",41y 128d,115 (56-2-57 49.57%),,←,
