Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",10,,6,16,,,,5.0,2.0,1.0,1.0,1.0,3.0,1.0,,6.0,10.0,,,3.0,,,84.0
10,"Boak, Travis",14,3,6,20,,,,4.0,1.0,5.0,4.0,4.0,1.0,,,12.0,8.0,,1.0,,,,82.0
3,"Burton, Ryan",5,,,5,,,,,3.0,,,1.0,,,,2.0,3.0,,,2.0,,,54.0
18,"Butters, Zak",3,1,6,9,,1.0,,4.0,,2.0,,,,,,3.0,5.0,,,1.0,,1.0,86.0
33,"Byrne-Jones, Darcy",9,2,3,12,,,,2.0,1.0,3.0,2.0,1.0,,,,3.0,6.0,1.0,,1.0,,,83.0
17,"Clurey, Tom",8,3,3,11,,,,3.0,3.0,,,,,,,4.0,5.0,,,5.0,,,93.0
22,"Dixon, Charlie",6,4,3,9,1,,1.0,3.0,,1.0,,6.0,2.0,,,7.0,3.0,3.0,1.0,,,,100.0
21,"Duursma, Xavier",13,5,6,19,1,,,2.0,1.0,9.0,1.0,4.0,2.0,1.0,,7.0,13.0,,1.0,1.0,1.0,,79.0
7,"Ebert, Brad",12,4,6,18,,,,7.0,2.0,3.0,3.0,1.0,,,,4.0,14.0,,,3.0,,1.0,76.0
9,"Gray, Robbie",9,1,10,19,,1.0,,3.0,,3.0,1.0,4.0,2.0,2.0,,8.0,10.0,,,2.0,,1.0,85.0
8,"Hartlett, Hamish",5,,7,12,,,,2.0,1.0,3.0,1.0,3.0,4.0,1.0,,8.0,6.0,,,2.0,,,89.0
5,"Houston, Dan",19,2,4,23,,,,,13.0,1.0,,5.0,1.0,1.0,,9.0,5.0,2.0,,4.0,,,83.0
1,"Jonas, Tom",8,2,6,14,,,,3.0,4.0,3.0,2.0,1.0,2.0,1.0,,12.0,5.0,,,8.0,,,95.0
38,"Ladhams, Peter",4,,2,6,1,,14.0,1.0,,1.0,,5.0,4.0,5.0,,6.0,,,,1.0,,,87.0
29,"Lycett, Scott",6,2,3,9,1,,30.0,2.0,,3.0,1.0,3.0,,1.0,,5.0,6.0,,1.0,,,,78.0
4,"Marshall, Todd",3,1,3,6,,1.0,,,,1.0,,,,,,4.0,3.0,1.0,,1.0,,,75.0
12,"McKenzie, Trent",7,3,2,9,,,,2.0,2.0,1.0,,3.0,,2.0,,4.0,6.0,1.0,,7.0,,,91.0
6,"Motlop, Steven",7,1,3,10,,,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,,5.0,3.0,,,,,1.0,78.0
2,"Powell-Pepper, Sam",5,,10,15,,,,2.0,2.0,3.0,4.0,6.0,,1.0,,10.0,6.0,,,2.0,,,74.0
11,"Rockliff, Tom",12,1,8,20,,,,5.0,1.0,3.0,4.0,4.0,2.0,1.0,,11.0,9.0,,,1.0,,,78.0
20,"Rozee, Connor",9,4,5,14,2,,,5.0,,3.0,,2.0,,,,3.0,9.0,,1.0,1.0,,,83.0
16,"Wines, Ollie",16,3,8,24,,,,3.0,1.0,4.0,4.0,3.0,,1.0,,8.0,12.0,,,1.0,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,42,110,300,6,4.0,45.0,62.0,38.0,58.0,29.0,59.0,24.0,19.0,,141.0,147.0,8.0,5.0,46.0,1.0,4.0,
Opposition,Opposition,177,32,91,268,6,10.0,23.0,66.0,50.0,44.0,41.0,73.0,19.0,24.0,,135.0,113.0,9.0,6.0,48.0,2.0,3.0,
