Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bennell, Harley",27y 291d,86 (23-1-62 27.33%),97 (1.13),3 (3-0-0 100.00%),2 (0.67)
10,"Brayshaw, Angus",24y 192d,86 (38-0-48 44.19%),39 (0.45),←,
31,"Fritsch, Bayley",23y 226d,51 (24-0-27 47.06%),45 (0.88),←,
11,"Gawn, Max",28y 202d,126 (49-0-77 38.89%),58 (0.46),←,
19,"Hannan, Mitch",26y 132d,45 (26-0-19 57.78%),54 (1.20),←,
4,"Harmes, James",24y 288d,97 (45-0-52 46.39%),57 (0.59),←,
14,"Hibberd, Michael",30y 198d,147 (70-1-76 47.96%),14 (0.10),63 (30-0-33 47.62%),3 (0.05)
6,"Jackson, Luke",18y 294d,2 (2-0-0 100.00%),1 (0.50),←,
39,"Jetta, Neville",30y 158d,152 (56-2-94 37.50%),24 (0.16),←,
15,"Langdon, Ed",24y 169d,74 (28-0-46 37.84%),33 (0.45),6 (3-0-3 50.00%),
8,"Lever, Jake",24y 136d,81 (49-0-32 60.49%),3 (0.04),25 (11-0-14 44.00%),
41,"Lockhart, Jay",24y 167d,17 (6-0-11 35.29%),9 (0.53),←,
1,"May, Steven",28y 191d,137 (43-1-93 31.75%),22 (0.16),14 (5-0-9 35.71%),1 (0.07)
28,"McDonald, Oscar",24y 123d,77 (41-0-36 53.25%),1 (0.01),←,
18,"Melksham, Jake",28y 325d,174 (84-1-89 48.56%),130 (0.75),60 (32-0-28 53.33%),73 (1.22)
13,"Oliver, Clayton",22y 363d,88 (43-0-45 48.86%),26 (0.30),←,
5,"Petracca, Christian",24y 197d,91 (42-0-49 46.15%),85 (0.93),←,
36,"Pickett, Kysaiah",19y 47d,5 (2-0-3 40.00%),4 (0.80),←,
3,"Salem, Christian",25y 4d,95 (40-0-55 42.11%),20 (0.21),←,
22,"Vandenberg, Aaron",28y 138d,39 (18-0-21 46.15%),22 (0.56),←,
7,"Viney, Jack",26y 97d,125 (43-0-82 34.40%),33 (0.26),←,
26,"Weideman, Sam",23y 23d,33 (17-0-16 51.52%),32 (0.97),←,
Totals,Totals,25y 163d,1828 (789-6-1033 43.16%),809 (0.44),,
C,"Goodwin, Simon",43y 206d,76 (36-0-40 47.37%),,75 (36-0-39 48.00%),
