Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 324d,218 (107-5-106 50.23%),149 (0.68),←,
5,"Buckley, Nathan",26y 20d,123 (47-2-74 39.02%),122 (0.99),103 (43-2-58 42.72%),101 (0.98)
17,"Burns, Scott",23y 235d,68 (28-1-39 41.91%),22 (0.32),←,
28,"Crosisca, Gavin",29y 334d,222 (118-5-99 54.28%),62 (0.28),←,
39,"Crow, Scott",24y 240d,68 (27-0-41 39.71%),32 (0.47),55 (21-0-34 38.18%),30 (0.55)
9,"Francis, Matthew",27y 351d,55 (21-0-34 38.18%),23 (0.42),36 (17-0-19 47.22%),10 (0.28)
2,"Francis, Tony",29y 136d,140 (74-2-64 53.57%),101 (0.72),←,
43,"Godden, Luke",19y 328d,21 (7-0-14 33.33%),,←,
40,"King, Clinton",20y 144d,15 (7-0-8 46.67%),7 (0.47),6 (2-0-4 33.33%),3 (0.50)
48,"Michael, Mal",21y 52d,27 (12-0-15 44.44%),3 (0.11),←,
44,"Osborne, Richard",34y 60d,281 (116-2-163 41.64%),573 (2.04),27 (11-0-16 40.74%),25 (0.93)
6,"Patterson, Stephen",27y 223d,76 (32-1-43 42.76%),68 (0.89),←,
46,"Raso, Frankie",18y 337d,11 (3-0-8 27.27%),1 (0.09),←,
3,"Richardson, Mark",25y 288d,82 (39-1-42 48.17%),57 (0.70),←,
36,"Rocca, Saverio",24y 268d,130 (62-2-66 48.46%),451 (3.47),←,
29,"Russell, Scott",28y 100d,182 (97-3-82 54.12%),107 (0.59),←,
12,"Schauble, Andrew",21y 271d,64 (25-0-39 39.06%),10 (0.16),←,
13,"Tape, Jamie",24y 132d,80 (39-1-40 49.38%),5 (0.06),5 (0-0-5 0.00%),1 (0.20)
20,"Tarrant, Chris",17y 331d,9 (4-0-5 44.44%),3 (0.33),←,
16,"Wasley, James",19y 27d,4 (0-0-4 0.00%),,←,
14,"Watson, Shane",24y 179d,128 (59-1-68 46.48%),97 (0.76),←,
19,"Wright, Graham",30y 70d,199 (110-4-85 56.28%),107 (0.54),←,
Totals,Totals,25y 20d,2203 (1034-30-1139 46.94%),2000 (0.91),,
C,"Shaw, Tony",38y 23d,64 (26-0-38 40.63%),,←,
