West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",,,1,1,,,,1.0,,,,,,,,,1.0,,,,,,
46,"Carroll, Trent",6,2,5,11,,,1.0,,2.0,,,1.0,,2.0,,8.0,3.0,1.0,,,,,
15,"Chambers, Callum",11,3,2,13,1,1.0,,,2.0,2.0,2.0,,1.0,,,7.0,6.0,,1.0,2.0,1.0,,
22,"Collica, Michael",6,4,2,8,,,,5.0,6.0,,,3.0,1.0,1.0,,4.0,4.0,,,1.0,,,
9,"Cousins, Ben",18,4,16,34,3,,,2.0,1.0,6.0,5.0,2.0,2.0,1.0,1.0,11.0,25.0,,1.0,1.0,1.0,,
20,"Cox, Dean",3,1,2,5,,,15.0,,,,,2.0,1.0,1.0,,3.0,2.0,,,,1.0,,
14,"Cummings, Scott",4,2,2,6,3,1.0,,,,,,,,2.0,,4.0,2.0,,2.0,,,,
32,"Embley, Andrew",5,2,3,8,,,,3.0,,4.0,,1.0,,1.0,,4.0,6.0,,,,,,
1,"Gardiner, Michael",6,4,1,7,,,16.0,,,2.0,2.0,1.0,1.0,,,3.0,4.0,1.0,,,,,
26,"Gaspar, Travis",3,3,5,8,1,,,,,,1.0,1.0,1.0,,,5.0,3.0,1.0,1.0,,,,
23,"Glass, Darren",3,2,4,7,,,,3.0,2.0,,1.0,1.0,,2.0,,4.0,3.0,,,3.0,,,
27,"Jakovich, Glen",7,1,8,15,1,1.0,4.0,2.0,,4.0,3.0,1.0,1.0,1.0,,5.0,8.0,,,,,,
18,"Jones, Rowan",4,1,5,9,,,1.0,3.0,,1.0,4.0,,,,,5.0,4.0,,,1.0,,,
2,"Kemp, Dean",6,1,2,8,,1.0,,1.0,,1.0,2.0,,,,,2.0,4.0,,,,,,
34,"Kerr, Daniel",6,3,8,14,,1.0,,3.0,,3.0,3.0,1.0,,1.0,,5.0,9.0,,,,1.0,,
30,"Matera, Peter",2,1,1,3,,,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,,
33,"Matera, Phillip",6,3,5,11,3,,,,,4.0,2.0,,,2.0,,3.0,8.0,,,1.0,2.0,,
5,"Morrison, Chad",11,1,4,15,,,1.0,,,1.0,3.0,1.0,2.0,,,4.0,8.0,,,1.0,,,
8,"Taylor, Richard",16,6,6,22,1,,,2.0,,5.0,7.0,2.0,2.0,4.0,,7.0,15.0,,,,,,
37,"Williams, Andrew",11,5,7,18,,,1.0,2.0,2.0,3.0,2.0,1.0,,2.0,,6.0,11.0,2.0,,1.0,,,
44,"Wirrpanda, David",13,5,3,16,,1.0,,,5.0,1.0,1.0,3.0,1.0,2.0,,7.0,10.0,1.0,,,1.0,,
13,"Wooden, Josh",5,4,4,9,1,,,2.0,4.0,2.0,,1.0,,1.0,,2.0,7.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,152,58,96,248,14,8.0,39.0,30.0,24.0,40.0,38.0,23.0,13.0,23.0,1.0,100.0,145.0,6.0,5.0,11.0,7.0,,
Opposition,Opposition,203,78,116,319,26,17.0,12.0,37.0,21.0,57.0,44.0,10.0,23.0,13.0,5.0,137.0,180.0,14.0,25.0,31.0,9.0,,
