Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",25y 192d,126 (78-2-46 62.70%),52 (0.41),←,
7,"Cunningham, Harry",20y 238d,24 (18-0-6 75.00%),15 (0.63),←,
37,"Goodes, Adam",34y 205d,344 (197-5-142 57.99%),430 (1.25),←,
39,"Grundy, Heath",28y 60d,157 (96-2-59 61.78%),23 (0.15),←,
15,"Jack, Kieren",27y 34d,156 (93-3-60 60.58%),116 (0.74),←,
32,"Jetta, Lewis",25y 89d,96 (63-2-31 66.67%),81 (0.84),←,
12,"Kennedy, Josh",26y 42d,129 (81-2-46 63.57%),79 (0.61),116 (76-2-38 66.38%),75 (0.65)
44,"Lloyd, Jake",20y 315d,14 (13-0-1 92.86%),4 (0.29),←,
9,"Malceski, Nick",29y 351d,169 (111-2-56 66.27%),64 (0.38),←,
21,"McGlynn, Ben",28y 360d,140 (83-2-55 60.00%),157 (1.12),96 (60-2-34 63.54%),129 (1.34)
3,"McVeigh, Jarrad",29y 116d,237 (144-4-89 61.60%),170 (0.72),←,
1,"Membrey, Tim",20y 67d,1 (1-0-0 100.00%),,←,
26,"Parker, Luke",21y 280d,75 (50-1-24 67.33%),53 (0.71),←,
38,"Pyke, Mike",30y 130d,84 (52-1-31 62.50%),43 (0.51),←,
24,"Rampe, Dane",24y 60d,41 (28-1-12 69.51%),4 (0.10),←,
20,"Reid, Sam",22y 217d,70 (49-2-19 71.43%),76 (1.09),←,
25,"Richards, Ted",31y 202d,224 (135-4-85 61.16%),32 (0.14),191 (116-4-71 61.78%),13 (0.07)
16,"Rohan, Gary",23y 55d,36 (20-1-15 56.94%),27 (0.75),←,
2,"Shaw, Rhyce",32y 289d,207 (115-1-91 55.80%),43 (0.21),113 (67-1-45 59.73%),23 (0.20)
40,"Smith, Nick",26y 50d,116 (72-2-42 62.93%),9 (0.08),←,
8,"Tippett, Kurt",27y 85d,123 (67-0-56 54.47%),241 (1.96),19 (14-0-5 73.68%),53 (2.79)
22,"Towers, Dean",24y 89d,3 (2-0-1 66.67%),,←,
Totals,Totals,26y 144d,2572 (1568-37-967 60.96%),1719 (0.67),,
C,"Longmire, John",43y 213d,92 (62-2-28 68.48%),,←,
