Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 22d,31 (16-0-15 51.61%),13 (0.42),←,
20,"Brogan, Dean",29y 253d,121 (76-1-44 63.22%),38 (0.31),←,
7,"Burgoyne, Peter",30y 207d,224 (125-3-96 56.47%),188 (0.84),←,
8,"Burgoyne, Shaun",25y 307d,147 (93-0-54 63.27%),166 (1.13),←,
27,"Carlile, Alipate",21y 115d,31 (13-0-18 41.94%),,←,
25,"Cassisi, Domenic",25y 336d,127 (74-1-52 58.66%),52 (0.41),←,
30,"Chaplin, Troy",22y 182d,61 (30-1-30 50.00%),7 (0.11),←,
18,"Cornes, Kane",25y 231d,161 (95-1-65 59.32%),69 (0.43),←,
33,"Ebert, Brett",24y 279d,97 (48-1-48 50.00%),148 (1.53),←,
5,"Lade, Brendon",32y 44d,211 (118-3-90 56.64%),165 (0.78),←,
44,"Logan, Tom",23y 52d,38 (15-0-23 39.47%),8 (0.21),35 (15-0-20 42.86%),8 (0.23)
26,"Lower, Nick",21y 61d,14 (4-0-10 28.57%),,←,
4,"Motlop, Daniel",26y 160d,96 (41-1-54 43.23%),157 (1.64),49 (21-0-28 42.86%),104 (2.12)
11,"Motlop, Marlon",18y 128d,1 (1-0-0 100.00%),,←,
16,"Pearce, Danyle",22y 138d,70 (32-0-38 45.71%),41 (0.59),←,
15,"Rodan, David",24y 320d,111 (42-0-69 37.84%),88 (0.79),46 (23-0-23 50.00%),45 (0.98)
14,"Stewart, Paul",21y 44d,10 (2-0-8 20.00%),,←,
9,"Surjan, Jacob",23y 8d,65 (34-0-31 52.31%),11 (0.17),←,
28,"Thurstans, Toby",28y 9d,98 (58-1-39 59.69%),52 (0.53),←,
39,"Westhoff, Justin",21y 327d,36 (17-0-19 47.22%),56 (1.56),←,
40,"Westhoff, Matthew",20y 79d,2 (1-0-1 50.00%),3 (1.50),←,
24,"White, Damon",25y 7d,54 (26-1-27 49.07%),47 (0.87),←,
Totals,Totals,24y 101d,1806 (961-14-831 53.21%),1309 (0.72),,
C,"Williams, Mark",50y 2d,235 (135-2-98 57.87%),,←,
