Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",26y 55d,160 (68-2-90 43.13%),119 (0.74),←,
13,"Brunton, Neil",24y 126d,31 (4-1-26 14.52%),4 (0.13),←,
21,"Bryce, Paul",24y 301d,80 (33-2-45 42.50%),32 (0.40),6 (0-0-6 0.00%),3 (0.50)
12,"Considine, Ed",24y 232d,55 (32-0-23 58.18%),13 (0.24),6 (0-0-6 0.00%),1 (0.17)
29,"Cordy, Neil",34y 31d,235 (90-1-144 38.51%),32 (0.14),96 (39-1-56 41.15%),4 (0.04)
28,"Cresswell, Daryn",21y 352d,12 (0-0-12 0.00%),12 (1.00),←,
5,"Daniels, Jayson",22y 79d,80 (25-1-54 31.88%),19 (0.24),6 (0-0-6 0.00%),
14,"Kelly, Paul",23y 285d,58 (11-2-45 20.69%),27 (0.47),←,
1,"Lawson, Jamie",21y 216d,39 (9-2-28 25.64%),23 (0.59),←,
3,"Lewis, Dale",24y 5d,50 (10-2-38 22.00%),55 (1.10),←,
34,"Luff, Troy",23y 168d,21 (4-1-16 21.43%),18 (0.86),←,
33,"Malakellis, Tony",23y 46d,19 (5-0-14 26.32%),15 (0.79),5 (0-0-5 0.00%),3 (0.60)
4,"McRae, Dean",24y 178d,87 (34-1-52 39.66%),25 (0.29),6 (0-0-6 0.00%),
8,"Minton-Connell, Simon",24y 13d,38 (10-0-28 26.32%),119 (3.13),19 (1-0-18 5.26%),69 (3.63)
18,"Nettelbeck, Craig",20y 348d,42 (9-2-31 23.81%),25 (0.60),←,
15,"Strooper, David",25y 73d,70 (17-1-52 25.00%),76 (1.09),27 (3-1-23 12.96%),48 (1.78)
2,"Tunbridge, Brad",29y 103d,49 (10-2-37 22.45%),16 (0.33),←,
10,"Watters, Scott",24y 104d,52 (30-2-20 59.62%),18 (0.35),6 (0-0-6 0.00%),5 (0.83)
9,"Werner, Michael",23y 333d,46 (26-0-20 56.52%),71 (1.54),6 (0-0-6 0.00%),11 (1.83)
27,"Wheeler, Sanford",23y 33d,27 (3-1-23 12.96%),5 (0.19),←,
Totals,Totals,24y 172d,1251 (430-23-798 34.37%),724 (0.58),,
C,"Barassi, Ron",57y 71d,457 (263-4-190 57.99%),,1 (0-0-1 0.00%),
