North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 217d,89 (48-0-41 53.93%),11 (0.12),←,
3,"Bastinac, Ryan",23y 300d,106 (58-0-48 54.72%),60 (0.57),←,
50,"Brown, Ben",22y 149d,13 (10-0-3 76.92%),24 (1.85),←,
10,"Cunnington, Ben",23y 292d,102 (54-0-48 52.94%),42 (0.41),←,
11,"Firrito, Michael",31y 142d,233 (116-2-115 50.21%),29 (0.12),←,
43,"Gibson, Sam",28y 326d,63 (37-0-26 58.73%),24 (0.38),←,
22,"Goldstein, Todd",26y 291d,128 (67-1-60 52.73%),60 (0.47),←,
29,"Harvey, Brent",36y 339d,387 (209-3-175 54.39%),459 (1.19),←,
4,"Higgins, Shaun",27y 45d,132 (59-1-72 45.08%),135 (1.02),3 (1-0-2 33.33%),7 (2.33)
5,"Jacobs, Ben",23y 99d,49 (17-0-32 34.69%),8 (0.16),23 (12-0-11 52.17%),3 (0.13)
21,"McDonald, Luke",20y 68d,26 (15-0-11 57.69%),,←,
28,"Nahas, Robin",27y 159d,93 (36-3-54 40.32%),109 (1.17),10 (7-0-3 70.00%),9 (0.90)
20,"Petrie, Drew",32y 185d,272 (134-3-135 49.82%),364 (1.34),←,
9,"Swallow, Andrew",27y 320d,167 (81-1-85 48.80%),72 (0.43),←,
25,"Tarrant, Robbie",25y 358d,40 (19-0-21 47.50%),41 (1.02),←,
12,"Thomas, Lindsay",27y 49d,156 (75-2-79 48.72%),257 (1.65),←,
16,"Thompson, Scott",28y 344d,139 (65-2-72 47.48%),6 (0.04),←,
40,"Turner, Kayne",19y 108d,9 (6-0-3 66.67%),8 (0.89),←,
30,"Waite, Jarrad",32y 73d,187 (67-4-116 36.90%),259 (1.39),3 (1-0-2 33.33%),7 (2.33)
32,"Wood, Mason",21y 217d,3 (2-0-1 66.67%),4 (1.33),←,
19,"Wright, Sam",24y 277d,87 (45-0-42 51.72%),54 (0.62),←,
7,"Ziebell, Jack",24y 49d,103 (50-0-53 48.54%),59 (0.57),←,
Totals,Totals,26y 117d,2584 (1270-22-1292 49.15%),2085 (0.81),,
C,"Scott, Brad",38y 350d,117 (62-0-55 52.99%),,←,
