Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Cotchin, Trent",16,3,11,27,1,,,2.0,2.0,5.0,6.0,3.0,,3.0,2.0,16.0,10.0,,1.0,2.0,2.0,2.0,84.0
3,"Deledio, Brett",14,4,10,24,,,,2.0,6.0,3.0,4.0,,,,,8.0,14.0,,,6.0,,1.0,91.0
10,"Edwards, Shane",7,2,9,16,,1.0,1.0,,,4.0,3.0,3.0,,2.0,,10.0,6.0,,1.0,1.0,,1.0,86.0
15,"Farmer, Mitch",8,4,3,11,,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,3.0,8.0,,1.0,3.0,,,75.0
41,"Foley, Nathan",6,,15,21,,1.0,,7.0,1.0,1.0,3.0,3.0,2.0,1.0,,15.0,8.0,,,1.0,,1.0,71.0
25,"Graham, Angus",4,3,3,7,1,1.0,20.0,6.0,1.0,,3.0,1.0,1.0,1.0,,6.0,3.0,2.0,1.0,1.0,,,85.0
6,"Grigg, Shaun",14,5,3,17,,3.0,,5.0,2.0,3.0,4.0,,,,,4.0,13.0,,1.0,,,1.0,90.0
14,"Houli, Bachar",8,6,12,20,,,,3.0,2.0,3.0,1.0,1.0,,,,6.0,13.0,,,1.0,3.0,,84.0
23,"Jackson, Daniel",15,,8,23,1,1.0,,4.0,,6.0,5.0,5.0,,2.0,,9.0,14.0,,,1.0,,,75.0
28,"King, Jake",11,3,4,15,1,3.0,,1.0,,7.0,1.0,1.0,3.0,1.0,,8.0,8.0,,,2.0,,3.0,93.0
4,"Martin, Dustin",14,4,5,19,2,,,9.0,1.0,6.0,5.0,4.0,1.0,3.0,,11.0,7.0,,1.0,1.0,,2.0,85.0
13,"Miller, Brad",6,3,3,9,2,,3.0,3.0,,,,1.0,2.0,1.0,,5.0,5.0,,1.0,5.0,,,90.0
20,"Morton, Mitch",9,3,4,13,1,,,5.0,2.0,3.0,,,,,,1.0,12.0,,1.0,,,,78.0
26,"Nahas, Robin",10,3,6,16,3,2.0,,6.0,,5.0,1.0,2.0,1.0,,,5.0,11.0,,,,1.0,1.0,95.0
42 ↓,"OReilly, Jamie",3,1,4,7,,,,,,1.0,2.0,2.0,,1.0,,4.0,3.0,,,1.0,,1.0,56.0
37,"Post, Jayden",6,3,3,9,,,,1.0,2.0,,,1.0,,,,4.0,5.0,2.0,,5.0,,,85.0
18,"Rance, Alex",9,5,5,14,,,,1.0,4.0,,,5.0,,1.0,,4.0,9.0,2.0,,8.0,,,96.0
8,"Riewoldt, Jack",12,5,3,15,1,1.0,2.0,3.0,,1.0,1.0,,1.0,,,9.0,5.0,3.0,2.0,2.0,,,99.0
2,"Thursfield, Will",4,3,3,7,,,,4.0,1.0,,,1.0,,1.0,,2.0,4.0,1.0,,3.0,,,87.0
21,"Tuck, Shane",8,3,6,14,,1.0,,5.0,5.0,2.0,2.0,2.0,,,,5.0,8.0,,,1.0,,,83.0
29,"Vickery, Ty",9,7,2,11,4,2.0,2.0,1.0,,,,,,,1.0,6.0,6.0,4.0,5.0,5.0,,,86.0
46 ↑,"Webberley, Jeromey",3,2,2,5,,,,1.0,,1.0,1.0,1.0,,,,1.0,4.0,,,,,1.0,24.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,72,124,320,17,19.0,28.0,71.0,31.0,52.0,42.0,37.0,12.0,18.0,3.0,142.0,176.0,14.0,15.0,49.0,6.0,14.0,
Opposition,Opposition,207,101,189,396,15,9.0,51.0,68.0,26.0,49.0,40.0,46.0,18.0,12.0,3.0,129.0,267.0,10.0,21.0,48.0,9.0,12.0,
