St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Beveridge, Luke",18,5,5,23,,,,3.0,5.0,2.0,2.0,1.0,,,1.0,,,,,,,,
2,"Brown, Tony",2,1,3,5,,1.0,,2.0,,,1.0,,,,,,,,,,,,
3,"Burke, Nathan",5,1,12,17,,,,6.0,1.0,1.0,10.0,2.0,,2.0,,,,,,,,,
34,"Daniels, Jayson",5,1,1,6,,,,,,,,,1.0,1.0,,,,,,,,,
10,"Everitt, Peter",5,5,5,10,1,,21.0,1.0,1.0,,1.0,,,,,,,,,,,,
25,"Hall, Barry",4,1,5,9,1,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,
35,"Harvey, Robert",31,6,9,40,,1.0,,2.0,3.0,6.0,12.0,,,1.0,3.0,,,,,,,,
6,"Healy, Daniel",5,1,3,8,,,,,,3.0,1.0,,,,,,,,,,,,
24,"Heatley, Jason",4,1,5,9,2,1.0,,3.0,,,,2.0,1.0,3.0,,,,,,,,,
8,"Hudghton, Max",4,2,,4,,,,,3.0,1.0,,,,,,,,,,,,,
5,"Jones, Austinn",13,1,3,16,1,,,5.0,2.0,4.0,,1.0,2.0,2.0,,,,,,,,,
36,"Knowles, Brett",1,,1,2,,,,,,,1.0,1.0,,1.0,,,,,,,,,
22,"Lappin, Matthew",6,1,5,11,,1.0,,3.0,,2.0,1.0,,,1.0,,,,,,,,,
23,"Loewe, Stewart",12,6,8,20,,,22.0,1.0,1.0,7.0,5.0,,1.0,1.0,,,,,,,,,
11,"Mitchell, Gavin",13,6,9,22,4,,,5.0,3.0,3.0,1.0,1.0,,,,,,,,,,,
1,"Peckett, Justin",11,4,,11,,,,1.0,,1.0,,3.0,,1.0,,,,,,,,,
13,"Sierakowski, David",2,1,1,3,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,
29,"Thompson, Andrew",6,1,6,12,,1.0,,7.0,1.0,1.0,5.0,1.0,,1.0,,,,,,,,,
15,"Wakelin, Darryl",6,3,,6,,,,2.0,,1.0,,,,1.0,,,,,,,,,
12,"Wakelin, Shane",16,4,1,17,,,,2.0,7.0,1.0,,,1.0,1.0,,,,,,,,,
7,"Winmar, Nicky",14,6,3,17,2,2.0,,4.0,1.0,2.0,,1.0,3.0,,,,,,,,,,
20,"Young, Matthew",21,11,3,24,2,,,2.0,7.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,68,88,292,13,10.0,45.0,53.0,35.0,39.0,43.0,14.0,12.0,19.0,4.0,,,,,,,,
Opposition,Opposition,191,55,118,309,9,12.0,53.0,51.0,20.0,48.0,37.0,10.0,19.0,12.0,2.0,,,,,,,,
