St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Burke, Nathan",21y 45d,74 (25-0-49 33.78%),22 (0.30),←,
15,"Coghlan, Frank",28y 143d,75 (21-0-54 28.00%),20 (0.27),←,
14,"Craven, Danny",23y 324d,6 (3-0-3 50.00%),,←,
46,"Cummings, Steven",21y 219d,4 (2-0-2 50.00%),,←,
34,"Daniels, Jayson",20y 32d,54 (16-0-38 29.63%),14 (0.26),←,
20,"Dwyer, Mick",22y 127d,47 (13-0-34 27.66%),38 (0.81),←,
36,"Fode, Gordon",19y 230d,26 (8-0-18 30.77%),,←,
2,"Frawley, Danny",27y 196d,145 (38-0-107 26.21%),10 (0.07),←,
6,"Grant, David",24y 228d,117 (33-0-84 28.21%),65 (0.56),←,
10,"Harding, Paul",26y 292d,55 (24-0-31 43.64%),5 (0.09),44 (17-0-27 38.64%),3 (0.07)
35,"Harvey, Robert",19y 214d,35 (13-0-22 37.14%),31 (0.89),←,
9,"Kitschke, Damian",24y 314d,16 (6-0-10 37.50%),9 (0.56),←,
23,"Loewe, Stewart",22y 304d,96 (31-0-65 32.29%),108 (1.13),←,
5,"McAdam, Gilbert",23y 358d,1 (1-0-0 100.00%),,←,
12,"Morris, Russell",28y 295d,94 (72-1-21 77.13%),53 (0.56),1 (1-0-0 100.00%),1 (1.00)
25,"Muller, Ian",25y 243d,19 (11-0-8 57.89%),1 (0.05),13 (7-0-6 53.85%),1 (0.08)
1,"Newport, Stephen",25y 138d,102 (55-0-47 53.92%),58 (0.57),1 (1-0-0 100.00%),
41,"Pekin, Tim",26y 60d,129 (59-0-70 45.74%),29 (0.22),22 (10-0-12 45.45%),14 (0.64)
37,"Rice, Dean",23y 6d,83 (29-0-54 34.94%),19 (0.23),←,
17,"Wilson, Brian",29y 174d,203 (98-1-104 48.52%),230 (1.13),1 (1-0-0 100.00%),
Totals,Totals,24y 106d,1381 (558-2-821 40.41%),712 (0.52),,
C,"Sheldon, Ken",31y 82d,23 (10-0-13 43.48%),,←,
