Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",14,5,14,28,1,1.0,,1.0,1.0,5.0,6.0,1.0,,,,9.0,19.0,1.0,,,1.0,1.0,74.0
5,"Broadbent, Matthew",20,10,4,24,,,,2.0,7.0,5.0,3.0,1.0,,,,4.0,19.0,,,3.0,9.0,1.0,91.0
27,"Carlile, Alipate",10,6,3,13,,,,,2.0,1.0,1.0,2.0,,,,2.0,10.0,,,2.0,1.0,,92.0
18,"Cornes, Kane",16,6,14,30,,,,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,7.0,24.0,,,1.0,3.0,,92.0
7,"Ebert, Brad",5,2,8,13,1,,1.0,7.0,2.0,1.0,2.0,3.0,,2.0,,2.0,10.0,,,,,,84.0
9,"Gray, Robbie",13,2,12,25,2,1.0,,3.0,,3.0,5.0,2.0,3.0,2.0,1.0,8.0,15.0,,1.0,3.0,,,82.0
36,"Hombsch, Jack",15,9,2,17,,,,5.0,1.0,,,2.0,1.0,1.0,,3.0,13.0,2.0,,5.0,1.0,1.0,92.0
24,"Impey, Jarman",9,4,7,16,,,,3.0,1.0,4.0,,2.0,1.0,,,6.0,10.0,,,4.0,2.0,,76.0
23,"Lobbe, Matthew",3,4,12,15,,,28.0,5.0,,,4.0,2.0,2.0,2.0,,7.0,8.0,,,1.0,,,83.0
37,"Mitchell, Kane",10,3,8,18,1,,,2.0,,5.0,1.0,,1.0,,,5.0,13.0,,,2.0,,1.0,86.0
26 ↑,"Moore, Andrew",3,2,5,8,,,,2.0,,,2.0,1.0,,,,4.0,4.0,,,1.0,,1.0,30.0
32,"Neade, Jake",4,4,4,8,1,1.0,,1.0,1.0,2.0,,,,,,2.0,7.0,,1.0,3.0,2.0,,90.0
29,"Pittard, Jasper",9,9,8,17,,1.0,,2.0,3.0,2.0,,2.0,2.0,,,4.0,12.0,1.0,,3.0,4.0,,86.0
21,"Polec, Jared",6,1,4,10,1,,,2.0,1.0,4.0,1.0,4.0,1.0,2.0,,3.0,7.0,,,1.0,1.0,1.0,92.0
28,"Schulz, Jay",6,6,6,12,2,,,1.0,,2.0,,3.0,,2.0,,4.0,7.0,,3.0,3.0,1.0,,99.0
14,"Stewart, Paul",6,4,5,11,,,,2.0,,3.0,,4.0,,1.0,,1.0,10.0,,,1.0,1.0,1.0,84.0
12,"Trengove, Jackson",8,6,8,16,,,1.0,,1.0,2.0,,2.0,,1.0,,6.0,10.0,1.0,,5.0,1.0,,82.0
39,"Westhoff, Justin",16,9,4,20,2,2.0,1.0,3.0,2.0,7.0,1.0,2.0,,,,7.0,13.0,1.0,1.0,,2.0,1.0,94.0
19,"White, Matt",12,3,4,16,1,1.0,,5.0,2.0,6.0,1.0,1.0,,,,4.0,12.0,,1.0,,1.0,3.0,84.0
16,"Wines, Ollie",9,2,16,25,1,,1.0,3.0,1.0,3.0,5.0,5.0,,1.0,,11.0,13.0,,,4.0,,,75.0
20 ↓,"Wingard, Chad",4,,1,5,,,,1.0,,2.0,,1.0,,,,1.0,4.0,,,,,,59.0
40,"Young, Aaron",6,5,11,17,1,,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,,12.0,5.0,1.0,1.0,1.0,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,102,160,364,14,11.0,35.0,55.0,26.0,60.0,37.0,44.0,14.0,16.0,3.0,112.0,245.0,7.0,8.0,43.0,30.0,11.0,
Opposition,Opposition,229,106,192,421,11,9.0,38.0,41.0,39.0,43.0,34.0,43.0,16.0,14.0,3.0,127.0,291.0,9.0,8.0,39.0,5.0,9.0,
