Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",27,3,9,36,2,1.0,,4.0,2.0,8.0,10.0,2.0,1.0,,3.0,14.0,21.0,,1.0,1.0,1.0,,86.0
20,"Barlow, Michael",14,4,20,34,,1.0,,1.0,3.0,7.0,2.0,2.0,1.0,1.0,,14.0,20.0,1.0,1.0,2.0,,1.0,91.0
29,"Bowes, Jack",8,4,3,11,,,,4.0,1.0,2.0,,,1.0,,,3.0,8.0,,,2.0,,1.0,69.0
8,"Fiorini, Brayden",8,3,10,18,2,,,3.0,,1.0,1.0,1.0,,,,7.0,12.0,,1.0,,1.0,1.0,64.0
33,"Hall, Aaron",20,6,9,29,2,1.0,,3.0,2.0,7.0,2.0,4.0,1.0,,2.0,5.0,24.0,,,,,,79.0
5,"Harbrow, Jarrod",12,7,14,26,1,,,4.0,3.0,3.0,2.0,,,,,6.0,19.0,,,4.0,,,84.0
38,"Joyce, Jesse",9,2,10,19,,1.0,,2.0,1.0,1.0,2.0,,1.0,,,8.0,11.0,,,6.0,,,81.0
10,"Kolodjashnij, Kade",11,7,15,26,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,6.0,21.0,,,5.0,,,92.0
23,"Lemmens, Sean",5,2,6,11,1,,,2.0,,1.0,,4.0,1.0,1.0,,6.0,7.0,,,3.0,2.0,,69.0
19,"Lynch, Tom",11,7,7,18,2,3.0,,2.0,1.0,4.0,,2.0,5.0,1.0,,10.0,8.0,3.0,2.0,2.0,1.0,1.0,98.0
25,"Lyons, Jarryd",10,2,20,30,,,,4.0,2.0,2.0,10.0,6.0,,2.0,,18.0,11.0,,,,,,71.0
4,"Martin, Jack",12,5,11,23,3,,,5.0,2.0,4.0,1.0,2.0,1.0,1.0,,8.0,14.0,,,1.0,1.0,3.0,79.0
32,"Matera, Brandon",12,4,7,19,6,,,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,7.0,11.0,,1.0,,,,76.0
17,"May, Steven",15,8,8,23,,,,2.0,1.0,,,4.0,1.0,1.0,,7.0,15.0,1.0,,5.0,1.0,,90.0
11,"Miller, Touk",7,5,21,28,2,,,4.0,1.0,2.0,2.0,2.0,1.0,,,12.0,17.0,,2.0,2.0,,,83.0
3,"Rosa, Matt",12,4,13,25,,,,1.0,,4.0,3.0,3.0,1.0,2.0,,7.0,16.0,,,1.0,,,83.0
42,"Saad, Adam",13,4,10,23,,,,2.0,2.0,2.0,,3.0,,,,7.0,18.0,,,4.0,4.0,,81.0
6,"Sexton, Alex",16,7,9,25,,1.0,,,1.0,7.0,1.0,3.0,,2.0,,4.0,19.0,,,3.0,,4.0,82.0
24,"Swallow, David",15,4,19,34,,1.0,,6.0,1.0,1.0,9.0,2.0,,,,17.0,17.0,,,1.0,,,70.0
16,"Thompson, Rory",7,4,5,12,,,,2.0,3.0,2.0,,1.0,1.0,1.0,,5.0,7.0,,,8.0,,,95.0
28,"Witts, Jarrod",5,1,8,13,,,40.0,2.0,1.0,1.0,2.0,3.0,,1.0,,3.0,9.0,1.0,,4.0,,,86.0
30,"Wright, Peter",7,5,8,15,,1.0,8.0,1.0,,2.0,,1.0,1.0,,,6.0,8.0,,1.0,3.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,256,98,242,498,21,13.0,48.0,57.0,29.0,64.0,51.0,47.0,19.0,14.0,6.0,180.0,313.0,6.0,9.0,57.0,11.0,11.0,
Opposition,Opposition,190,89,153,343,7,11.0,39.0,74.0,37.0,36.0,26.0,50.0,14.0,19.0,,118.0,219.0,7.0,9.0,54.0,1.0,3.0,
