Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Barnard, Paul",6,2,,6,1,,,1.0,1.0,3.0,2.0,,1.0,,,4.0,2.0,1.0,,3.0,,,48.0
23,"Bolton, Mark",7,6,3,10,2,2.0,1.0,,,4.0,,4.0,,3.0,,5.0,6.0,1.0,2.0,,,2.0,87.0
37,"Bullen, Marcus",7,,6,13,,,,6.0,2.0,1.0,2.0,4.0,,,,5.0,7.0,,,3.0,,,97.0
13,"Cupido, Damian",14,6,1,15,5,1.0,,2.0,,3.0,1.0,3.0,1.0,1.0,2.0,6.0,8.0,2.0,3.0,1.0,,2.0,100.0
31,"Fletcher, Dustin",9,2,2,11,,,1.0,2.0,7.0,,,1.0,,,,3.0,6.0,,,7.0,,,100.0
19,"Hille, David",9,4,1,10,2,,20.0,2.0,,3.0,2.0,2.0,2.0,,,6.0,5.0,1.0,1.0,4.0,,1.0,96.0
5,"Hird, James",18,4,7,25,,,1.0,1.0,6.0,5.0,3.0,1.0,,,,7.0,19.0,,,2.0,,,100.0
21,"Jacobs, Danny",11,10,16,27,,,,2.0,2.0,,1.0,5.0,1.0,,,11.0,17.0,2.0,,7.0,2.0,1.0,97.0
14,"Johnson, Jason",9,4,6,15,1,,,1.0,1.0,,1.0,,,,,5.0,12.0,,1.0,1.0,,2.0,87.0
1,"Johnson, Mark",12,5,9,21,1,1.0,1.0,4.0,1.0,7.0,3.0,6.0,2.0,4.0,,8.0,14.0,,1.0,3.0,3.0,1.0,91.0
18,"Lloyd, Matthew",7,8,4,11,1,1.0,,2.0,,1.0,,1.0,,,,4.0,7.0,3.0,2.0,3.0,,,100.0
25,"Lucas, Scott",12,8,1,13,3,1.0,,3.0,,6.0,,,,,,2.0,11.0,1.0,2.0,1.0,1.0,,84.0
33,"McPhee, Adam",3,3,3,6,,,,1.0,,3.0,1.0,,,,,3.0,3.0,1.0,,1.0,2.0,,42.0
10,"McVeigh, Mark",8,2,4,12,1,,,7.0,2.0,2.0,1.0,1.0,,,,3.0,7.0,1.0,,2.0,,,100.0
24,"Misiti, Joe",11,1,15,26,2,,,1.0,1.0,2.0,4.0,2.0,1.0,,,11.0,15.0,,,,,,80.0
11,"Peverill, Damien",12,11,20,32,,,1.0,3.0,,5.0,2.0,3.0,,,3.0,9.0,22.0,,,4.0,,1.0,95.0
9,"Ramanauskas, Adam",7,4,4,11,1,1.0,,5.0,1.0,3.0,2.0,1.0,,1.0,,3.0,7.0,,,3.0,,,84.0
29,"Reynolds, Joel",8,4,5,13,,,,4.0,,4.0,,,,,,4.0,9.0,,,1.0,2.0,3.0,75.0
7,"Solomon, Dean",9,7,4,13,,1.0,2.0,1.0,2.0,3.0,1.0,3.0,,3.0,,5.0,8.0,1.0,1.0,,,1.0,57.0
4,"Watson, Jobe",,,2,2,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,41.0
6,"Wellman, Sean",12,4,4,16,,,,3.0,2.0,2.0,2.0,,,,,6.0,8.0,1.0,,10.0,,,100.0
12,"Welsh, Andrew",8,3,1,9,,,,2.0,4.0,2.0,1.0,1.0,2.0,,,3.0,8.0,,1.0,2.0,,,40.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,98,118,317,20,9.0,27.0,55.0,33.0,59.0,29.0,38.0,10.0,12.0,5.0,114.0,202.0,15.0,14.0,58.0,10.0,14.0,
Opposition,Opposition,187,87,120,307,15,3.0,47.0,33.0,34.0,48.0,46.0,44.0,12.0,10.0,1.0,126.0,188.0,6.0,10.0,38.0,12.0,8.0,
