Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",16,4,8,24,,,,1.0,6.0,1.0,1.0,3.0,1.0,1.0,,8.0,16.0,,,4.0,1.0,,90.0
10,"Caracella, Blake",18,11,11,29,,,,3.0,5.0,2.0,1.0,2.0,,,,5.0,25.0,,,2.0,1.0,,89.0
8,"Clement, James",7,5,2,9,,,,4.0,5.0,,,2.0,1.0,1.0,,3.0,6.0,1.0,,3.0,,,94.0
32,"Cloke, Travis",9,7,2,11,1,,,1.0,,6.0,,1.0,,,,4.0,7.0,1.0,1.0,3.0,,1.0,100.0
1,"Davis, Leon",5,1,3,8,2,,,3.0,,3.0,,,1.0,,,3.0,6.0,,,4.0,2.0,1.0,52.0
4,"Didak, Alan",17,10,1,18,1,2.0,,2.0,2.0,5.0,,2.0,,,,2.0,16.0,1.0,1.0,2.0,1.0,,91.0
25,"Fraser, Josh",11,11,8,19,2,2.0,12.0,,1.0,2.0,,3.0,,1.0,,7.0,13.0,2.0,4.0,1.0,,1.0,71.0
6,"Holland, Brodie",12,6,6,18,1,,,2.0,1.0,2.0,4.0,,2.0,,,8.0,11.0,,,,,1.0,71.0
26,"Johnson, Ben",27,6,4,31,1,,,2.0,2.0,10.0,,2.0,1.0,,2.0,4.0,26.0,,,1.0,,2.0,93.0
18,"Licuria, Paul",10,3,9,19,,1.0,,3.0,3.0,4.0,3.0,7.0,,2.0,,5.0,14.0,,,,1.0,,85.0
24,"Lockyer, Tarkyn",5,2,7,12,,,,2.0,,,2.0,,,,,4.0,8.0,,,3.0,,,68.0
3,"Lonie, Ryan",16,4,12,28,1,1.0,,6.0,4.0,1.0,6.0,,1.0,,,11.0,17.0,,,5.0,7.0,,100.0
43,"Lumumba, Heritier",5,3,2,7,,,,2.0,1.0,,,,1.0,,,5.0,3.0,1.0,,4.0,,,100.0
27,"Maxwell, Nick",5,4,8,13,,,,4.0,1.0,,,1.0,3.0,1.0,,8.0,6.0,,,3.0,,,100.0
11,"OBree, Shane",12,5,12,24,,,,1.0,2.0,,5.0,4.0,,2.0,,11.0,13.0,,,,,,62.0
35,"Prestigiacomo, Simon",4,2,3,7,,,,,3.0,,,,,,,1.0,4.0,,,7.0,,,87.0
21,"Richards, Guy",1,3,5,6,,,13.0,4.0,,,1.0,3.0,1.0,3.0,1.0,3.0,5.0,,,1.0,,,42.0
23,"Rocca, Anthony",15,8,3,18,8,,,2.0,1.0,4.0,,3.0,1.0,,3.0,10.0,8.0,4.0,6.0,2.0,2.0,,100.0
39,"Shaw, Heath",10,6,7,17,,,,2.0,,1.0,1.0,2.0,3.0,1.0,,5.0,11.0,,,3.0,,,44.0
36,"Swan, Dane",13,11,15,28,,,,6.0,2.0,3.0,6.0,3.0,,,,8.0,19.0,,,1.0,4.0,1.0,83.0
20,"Tarrant, Chris",14,15,5,19,1,3.0,,1.0,,7.0,,2.0,1.0,1.0,,4.0,16.0,,7.0,3.0,2.0,4.0,100.0
13,"Thomas, Dale",15,10,5,20,,,,1.0,,2.0,,3.0,1.0,,,6.0,14.0,1.0,,2.0,1.0,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,137,138,385,18,11.0,25.0,52.0,39.0,53.0,30.0,43.0,18.0,13.0,6.0,125.0,264.0,11.0,19.0,54.0,22.0,11.0,
Opposition,Opposition,178,85,140,318,12,12.0,36.0,31.0,33.0,51.0,40.0,45.0,13.0,18.0,,114.0,200.0,9.0,15.0,45.0,13.0,5.0,
