Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
26,"Baldwin, Kaine",19y 330d,2 (0-0-2 0.00%),,←,
6,"Caldwell, Jye",21y 209d,20 (4-0-16 20.00%),5 (0.25),9 (1-0-8 11.11%),4 (0.44)
13,"Cox, Nik",20y 100d,26 (10-0-16 38.46%),10 (0.38),←,
2,"Draper, Sam",23y 209d,27 (7-0-20 25.93%),5 (0.19),←,
22,"Durham, Sam",20y 290d,12 (5-0-7 41.67%),2 (0.17),←,
35,"Guelfi, Matt",24y 254d,69 (34-1-34 50.00%),18 (0.26),←,
21,"Heppell, Dyson",29y 346d,197 (93-2-102 47.72%),62 (0.31),←,
19,"Hind, Nick",27y 249d,49 (21-0-28 42.86%),21 (0.43),28 (12-0-16 42.86%),4 (0.14)
8,"Hobbs, Ben",18y 221d,2 (0-0-2 0.00%),,←,
29,"Kelly, Jake",27y 94d,116 (51-1-64 44.40%),1 (0.01),6 (1-0-5 16.67%),
15,"Laverde, Jayden",26y 13d,75 (32-0-43 42.67%),37 (0.49),←,
37,"Martin, Nic",21y 22d,5 (1-0-4 20.00%),8 (1.60),←,
1,"McGrath, Andrew",23y 327d,99 (48-1-50 48.99%),18 (0.18),←,
7,"Merrett, Zach",26y 204d,168 (71-2-95 42.86%),51 (0.30),←,
3,"Parish, Darcy",24y 274d,122 (50-1-71 41.39%),47 (0.39),←,
16,"Perkins, Archie",20y 30d,27 (12-0-15 44.44%),17 (0.63),←,
27,"Redman, Mason",24y 242d,66 (30-1-35 46.21%),9 (0.14),←,
14,"Ridley, Jordan",23y 187d,54 (22-1-31 41.67%),,←,
9,"Shiel, Dylan",29y 47d,185 (79-4-102 43.78%),80 (0.43),50 (20-1-29 41.00%),16 (0.32)
25,"Stringer, Jake",28y,160 (81-0-79 50.63%),285 (1.78),71 (33-0-38 46.48%),125 (1.76)
45,"Waterman, Alec",25y 249d,17 (9-0-8 52.94%),25 (1.47),←,
20,"Wright, Peter",25y 229d,93 (24-0-69 25.81%),127 (1.37),27 (11-0-16 40.74%),42 (1.56)
30,"Zerk-Thatcher, Brandon",23y 243d,20 (8-1-11 42.50%),,←,
Totals,Totals,24y 79d,1611 (692-15-904 42.95%),828 (0.51),,
C,"Rutten, Ben",38y 332d,28 (11-0-17 39.29%),,←,
