Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Chick, Daniel",2,1,1,3,,1.0,,1.0,,,,,1.0,,,,,,,,,,
9,"Crawford, Shane",17,5,10,27,,,,3.0,,,,,2.0,,,,,,,,,,
32,"Dixon, Ben",1,1,5,6,,,,,,,,,,,,,,,,,,,
34,"Graham, Mark",12,1,3,15,3,,,,,,,,2.0,2.0,,,,,,,,,
5,"Harford, Daniel",12,3,7,19,,,,4.0,,,,,1.0,,,,,,,,,,
13,"Hassall, Jon",7,2,4,11,,,,,,,,,,2.0,,,,,,,,,
11,"Kappler, Darren",2,,2,4,,,1.0,1.0,,,,,,1.0,,,,,,,,,
14,"Krummel, Brendan",4,4,3,7,,,,,,,,,1.0,1.0,,,,,,,,,
24,"Langford, Chris",8,4,1,9,,2.0,,1.0,,,,,,1.0,,,,,,,,,
12,"Lawrence, Stephen",2,3,8,10,,,,3.0,,,,,2.0,3.0,,,,,,,,,
37,"Lekkas, Angelo",11,6,4,15,,,,1.0,,,,,,,,,,,,,,,
15,"Lord, Aaron",3,,3,6,,,,,,,,,,1.0,,,,,,,,,
7,"McCabe, Luke",8,2,8,16,,,,,,,,,1.0,1.0,,,,,,,,,
44,"Platten, John",9,1,6,15,,,,3.0,,,,,1.0,1.0,,,,,,,,,
20,"Rawlings, Jade",2,2,1,3,2,,,,,,,,,,,,,,,,,,
10,"Robran, Jonathon",7,3,6,13,,,1.0,1.0,,,,,1.0,4.0,,,,,,,,,
4,"Salmon, Paul",6,2,6,12,1,1.0,14.0,1.0,,,,,3.0,,,,,,,,,,
28,"Scott, Brad",14,1,4,18,1,,,2.0,,,,,,1.0,,,,,,,,,
6,"Taylor, Richard",8,3,5,13,1,,,,,,,,,1.0,,,,,,,,,
8,"Treleven, Craig",17,9,11,28,1,,,1.0,,,,,,3.0,,,,,,,,,
30,"Woods, Tony",10,2,10,20,,1.0,,3.0,,,,,3.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,162,55,108,270,9,8.0,16.0,25.0,,,,,18.0,24.0,,,,,,,,,
Opposition,Opposition,208,87,121,329,20,21.0,28.0,31.0,,,,,24.0,18.0,6.0,,,,,,,,
