Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",29y 258d,135 (71-1-63 52.96%),489 (3.62),129 (66-1-62 51.55%),479 (3.71)
3,"Bairstow, Mark",27y 327d,76 (43-1-32 57.24%),88 (1.16),←,
27,"Bews, Andrew",26y 332d,158 (75-1-82 47.78%),120 (0.76),←,
30,"Bourke, Damian",26y 148d,89 (49-1-39 55.62%),10 (0.11),←,
16,"Brownless, Bill",24y 139d,95 (47-1-47 50.00%),205 (2.16),←,
7,"Couch, Paul",26y 332d,128 (68-0-60 53.13%),100 (0.78),←,
28,"Darcy, Tim",27y 152d,112 (54-0-58 48.21%),30 (0.27),←,
33,"Forssman, Darren",20y 275d,8 (4-0-4 50.00%),4 (0.50),←,
29,"Hinkley, Ken",24y 259d,39 (17-0-22 43.59%),51 (1.31),28 (13-0-15 46.43%),30 (1.07)
32,"Hocking, Garry",22y 251d,68 (37-1-30 55.15%),59 (0.87),←,
1,"Hocking, Steve",26y 149d,132 (66-0-66 50.00%),8 (0.06),←,
21,"Mansfield, Michael",19y 312d,12 (5-0-7 41.67%),14 (1.17),←,
43,"Merriman, Russell",23y 71d,5 (4-0-1 80.00%),13 (2.60),←,
22,"Neeld, Mark",19y 338d,18 (9-0-9 50.00%),8 (0.44),←,
24,"Poole, Trevor",27y 54d,119 (38-0-81 31.93%),72 (0.61),20 (8-0-12 40.00%),16 (0.80)
20,"Rogers, Andrew",26y 305d,54 (32-0-22 59.26%),3 (0.06),46 (27-0-19 58.70%),2 (0.04)
23,"Schulze, Michael",28y 229d,88 (47-1-40 53.98%),12 (0.14),←,
37,"Simpson, Sean",21y 61d,16 (8-0-8 50.00%),5 (0.31),9 (7-0-2 77.78%),4 (0.44)
26,"Stoneham, Barry",23y 127d,97 (51-1-45 53.09%),80 (0.82),←,
45,"Wills, Andrew",19y 164d,7 (4-0-3 57.14%),3 (0.43),←,
Totals,Totals,24y 251d,1456 (729-8-719 50.07%),1374 (0.94),,
C,"Blight, Malcolm",41y 120d,76 (40-0-36 52.63%),,60 (34-0-26 56.67%),
