Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Barlow, Michael",24y 188d,34 (16-0-18 47.06%),24 (0.71),←,
6,"Broughton, Greg",25y 268d,65 (27-0-38 41.54%),12 (0.18),←,
30,"Clarke, Zac",22y 87d,32 (10-0-22 31.25%),17 (0.53),←,
44,"Crichton, Jesse",21y 5d,17 (6-0-11 35.29%),3 (0.18),←,
15,"Crowley, Ryan",28y 110d,127 (61-0-66 48.03%),95 (0.75),←,
17,"Crozier, Hayden",18y 182d,3 (1-0-2 33.33%),,←,
40,"de Boer, Matt",22y 105d,65 (30-0-35 46.15%),23 (0.35),←,
12,"Griffin, Jonathon",26y 161d,53 (26-0-27 49.06%),13 (0.25),12 (5-0-7 41.67%),6 (0.50)
5,"Ibbotson, Garrick",24y 100d,90 (35-0-55 38.89%),19 (0.21),←,
37,"Johnson, Michael",27y 247d,137 (66-0-71 48.18%),53 (0.39),←,
10,"Lower, Nick",25y,40 (15-0-25 37.50%),8 (0.20),20 (8-0-12 40.00%),8 (0.40)
23,"Mayne, Chris",23y 234d,70 (33-0-37 47.14%),83 (1.19),←,
18,"McPharlin, Luke",30y 205d,200 (97-0-103 48.50%),114 (0.57),188 (89-0-99 47.34%),111 (0.59)
9,"McPhee, Adam",29y 261d,211 (90-1-120 42.89%),110 (0.52),69 (31-0-38 44.93%),27 (0.39)
16,"Mundy, David",26y 339d,152 (72-0-80 47.37%),58 (0.38),←,
13,"Mzungu, Tendai",26y 116d,26 (10-0-16 38.46%),16 (0.62),←,
27,"Neale, Lachie",19y 30d,9 (4-0-5 44.44%),3 (0.33),←,
29,"Pavlich, Matthew",30y 175d,268 (118-0-150 44.03%),512 (1.91),←,
46,"Pearce, Clancee",21y 244d,38 (14-0-24 36.84%),19 (0.50),←,
4,"Pitt, Jayden",19y 260d,9 (4-0-5 44.44%),2 (0.22),←,
36,"Silvagni, Alex",24y 268d,26 (13-0-13 50.00%),5 (0.19),←,
8,"Suban, Nick",22y 45d,54 (21-0-33 38.89%),15 (0.28),←,
Totals,Totals,24y 215d,1726 (769-1-956 44.55%),1204 (0.70),,
C,"Lyon, Ross",45y 228d,133 (82-4-47 63.16%),,12 (6-0-6 50.00%),
