Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",23y 183d,78 (44-1-33 57.05%),33 (0.42),←,
24,"Bolton, Jude",32y 129d,295 (163-4-128 55.93%),161 (0.55),←,
13,"Everitt, Andrejs",23y 131d,59 (37-2-20 64.41%),25 (0.42),23 (15-1-7 67.39%),17 (0.74)
37,"Goodes, Adam",32y 196d,310 (171-4-135 55.81%),372 (1.20),←,
39,"Grundy, Heath",26y 50d,106 (61-1-44 58.02%),21 (0.20),←,
4,"Hannebery, Dan",21y 149d,68 (41-1-26 61.03%),20 (0.29),←,
15,"Jack, Kieren",25y 24d,105 (57-2-46 55.24%),70 (0.67),←,
32,"Jetta, Lewis",23y 79d,56 (35-1-20 63.39%),53 (0.95),←,
34,"Johnson, Alex",20y 142d,36 (25-0-11 69.44%),1 (0.03),←,
12,"Kennedy, Josh",24y 32d,77 (45-1-31 59.09%),43 (0.56),64 (40-1-23 63.28%),39 (0.61)
9,"Malceski, Nick",27y 342d,117 (75-1-41 64.53%),50 (0.43),←,
29,"Mattner, Martin",29y 351d,206 (119-2-85 58.25%),40 (0.19),108 (59-2-47 55.56%),26 (0.24)
21,"McGlynn, Ben",26y 351d,97 (56-1-40 58.25%),102 (1.05),53 (33-1-19 63.21%),74 (1.40)
3,"McVeigh, Jarrad",27y 106d,185 (108-3-74 59.19%),133 (0.72),←,
41,"Mumford, Shane",26y 17d,70 (49-1-20 70.71%),22 (0.31),49 (32-1-16 66.33%),19 (0.39)
5,"OKeefe, Ryan",31y 180d,248 (141-3-104 57.46%),241 (0.97),←,
38,"Pyke, Mike",28y 120d,37 (21-0-16 56.76%),9 (0.24),←,
20,"Reid, Sam",20y 208d,40 (26-1-13 66.25%),48 (1.20),←,
25,"Richards, Ted",29y 193d,172 (99-3-70 58.43%),31 (0.18),139 (80-3-56 58.63%),12 (0.09)
30,"Roberts-Thomson, Lewis",28y 318d,161 (94-1-66 58.70%),36 (0.22),←,
2,"Shaw, Rhyce",30y 280d,178 (94-1-83 53.09%),41 (0.23),84 (46-1-37 55.36%),21 (0.25)
40,"Smith, Nick",24y 40d,66 (36-1-29 55.30%),8 (0.12),←,
Totals,Totals,26y 198d,2767 (1597-35-1135 57.72%),1560 (0.56),,
C,"Longmire, John",41y 204d,40 (26-1-13 66.25%),,←,
