Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
31,"Batchelor, Jake",19y 139d,12 (3-1-8 29.17%),,←,
34,"Browne, Andrew",20y 360d,11 (3-0-8 27.27%),2 (0.18),←,
9,"Cotchin, Trent",21y 86d,56 (23-1-32 41.96%),27 (0.48),←,
3,"Deledio, Brett",24y 75d,142 (51-4-87 37.32%),96 (0.68),←,
10,"Edwards, Shane",22y 250d,81 (23-4-54 30.86%),38 (0.47),←,
15,"Farmer, Mitch",22y 179d,26 (8-0-18 30.77%),8 (0.31),23 (8-0-15 34.78%),8 (0.35)
41,"Foley, Nathan",25y 297d,102 (33-3-66 33.82%),27 (0.26),←,
38,"Griffiths, Ben",19y 288d,6 (5-0-1 83.33%),3 (0.50),←,
6,"Grigg, Shaun",23y 74d,57 (23-1-33 41.23%),15 (0.26),14 (5-1-8 39.29%),5 (0.36)
32,"Helbig, Brad",19y 124d,8 (1-1-6 18.75%),4 (0.50),←,
27,"Hislop, Tom",23y 25d,26 (4-1-21 17.31%),12 (0.46),19 (4-1-14 23.68%),10 (0.53)
14,"Houli, Bachar",23y 51d,40 (15-2-23 40.00%),12 (0.30),14 (5-1-8 39.29%),3 (0.21)
23,"Jackson, Daniel",25y 68d,96 (29-3-64 31.77%),27 (0.28),←,
28,"King, Jake",27y 98d,68 (19-4-45 30.88%),41 (0.60),←,
4,"Martin, Dustin",20y 6d,35 (11-1-23 32.86%),33 (0.94),←,
26,"Nahas, Robin",23y 234d,47 (12-2-33 27.66%),47 (1.00),←,
17,"Newman, Chris",29y 45d,189 (61-4-124 33.33%),28 (0.15),←,
37,"Post, Jayden",21y 209d,17 (4-1-12 26.47%),5 (0.29),←,
18,"Rance, Alex",21y 266d,36 (7-1-28 20.83%),7 (0.19),←,
8,"Riewoldt, Jack",22y 244d,82 (27-3-52 34.76%),180 (2.20),←,
2,"Thursfield, Will",25y 74d,69 (21-3-45 32.61%),,←,
29,"Vickery, Ty",21y 32d,37 (12-2-23 35.14%),34 (0.92),←,
Totals,Totals,22y 313d,1243 (395-42-806 31.78%),646 (0.52),,
C,"Hardwick, Damien",38y 318d,36 (11-1-24 31.94%),,←,
