West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",11,1,12,23,,,,4.0,,,,,1.0,,,,,,,,,,
35,"Cousins, Ben",9,1,6,15,,2.0,,1.0,,,,,1.0,,,,,,,,,,
29,"Donnelly, Andrew",11,8,3,14,5,1.0,,,,,,,1.0,3.0,,,,,,,,,
22,"Downsborough, Ian",5,2,3,8,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
18,"Evans, Tony",2,,3,5,,1.0,,1.0,,,,,,,,,,,,,,,
7,"Gehrig, Fraser",6,1,4,10,,,,,,,,,1.0,2.0,,,,,,,,,
36,"Hart, David",12,3,3,15,2,,,5.0,,,,,1.0,1.0,,,,,,,,,
2,"Kemp, Dean",12,4,9,21,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",,,1,1,,,,1.0,,,,,,,,,,,,,,,
3,"Mainwaring, Chris",15,4,1,16,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
30,"Matera, Peter",15,3,4,19,,1.0,,4.0,,,,,2.0,6.0,,,,,,,,,
11,"McIntosh, Ashley",9,8,7,16,,1.0,,1.0,,,,,1.0,,,,,,,,,,
17,"McKenna, Guy",7,3,11,18,,,,2.0,,,,,2.0,1.0,,,,,,,,,
8,"Metropolis, Daniel",3,2,2,5,1,1.0,,,,,,,,1.0,,,,,,,,,
42,"Morrison, Chad",4,1,,4,2,2.0,,2.0,,,,,,,,,,,,,,,
10,"Pyke, Don",5,,,5,,,,3.0,,,,,1.0,1.0,,,,,,,,,
21,"Schofield, Jarrad",11,3,11,22,2,1.0,,2.0,,,,,,2.0,,,,,,,,,
16,"Symmons, Paul",3,1,5,8,1,,,2.0,,,,,,,,,,,,,,,
50,"Turnbull, Ryan",8,1,4,12,,1.0,6.0,2.0,,,,,1.0,1.0,,,,,,,,,
39,"Waterman, Chris",14,7,6,20,,,,1.0,,,,,2.0,,,,,,,,,,
12,"White, Mitchell",11,6,12,23,1,,,4.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,59,107,280,17,14.0,6.0,38.0,,,,,16.0,24.0,,,,,,,,,
Opposition,Opposition,201,63,128,329,25,13.0,30.0,37.0,,,,,24.0,16.0,6.0,,,,,,,,
