Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",23y 135d,25 (10-0-15 40.00%),1 (0.04),10 (5-0-5 50.00%),
5,"Boyd, Matthew",29y 316d,199 (98-2-99 49.75%),70 (0.35),←,
45,"Campbell, Tom",20y 249d,3 (0-0-3 0.00%),1 (0.33),←,
49,"Cordy, Ayce",21y 337d,11 (6-0-5 54.55%),6 (0.55),←,
4,"Cross, Daniel",29y 100d,194 (94-3-97 49.23%),29 (0.15),←,
40,"Dahlhaus, Luke",19y 322d,25 (10-0-15 40.00%),20 (0.80),←,
29,"Dickson, Tory",24y 286d,10 (3-0-7 30.00%),13 (1.30),←,
33,"Djerrkura, Nathan",23y 293d,18 (7-0-11 38.89%),8 (0.44),14 (5-0-9 35.71%),8 (0.57)
9,"Gilbee, Lindsay",31y,203 (103-2-98 51.23%),118 (0.58),←,
16,"Griffen, Ryan",25y 347d,156 (84-1-71 54.17%),105 (0.67),←,
7,"Higgins, Shaun",24y 126d,101 (51-1-49 50.99%),109 (1.08),←,
30,"Howard, Christian",21y 111d,11 (3-0-8 27.27%),1 (0.09),←,
36,"Lake, Brian",30y 132d,190 (90-2-98 47.89%),29 (0.15),←,
21,"Liberatore, Tom",20y 53d,29 (10-0-19 34.48%),8 (0.28),←,
37,"Markovic, Lukas",25y 185d,21 (7-0-14 33.33%),,←,
27,"Minson, Will",27y 88d,128 (69-1-58 54.30%),66 (0.52),←,
42,"Picken, Liam",25y 342d,79 (41-0-38 51.90%),26 (0.33),←,
11,"Sherman, Justin",25y 164d,136 (57-3-76 43.01%),106 (0.78),22 (9-0-13 40.91%),21 (0.95)
14,"Smith, Clay",19y 58d,9 (3-0-6 33.33%),5 (0.56),←,
15,"Tutt, Jason",21y 54d,4 (2-0-2 50.00%),5 (1.25),←,
3,"Wallis, Mitch",19y 258d,17 (6-0-11 35.29%),5 (0.29),←,
10,"Wood, Easton",22y 308d,39 (18-0-21 46.15%),5 (0.13),←,
Totals,Totals,24y 94d,1608 (772-15-821 48.01%),736 (0.46),,
C,"McCartney, Brendan",51y 259d,14 (5-0-9 35.71%),,←,
