North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",14,3,6,20,,,,5.0,3.0,6.0,1.0,1.0,2.0,,,7,13,,,2.0,5.0,,91.0
3,"Bastinac, Ryan",8,2,6,14,2.0,1.0,,3.0,,1.0,2.0,1.0,,,,6,8,1.0,2.0,,1.0,,81.0
35,"Black, Aaron",5,2,5,10,1.0,,,1.0,,1.0,,1.0,1.0,,,4,6,,,1.0,,,84.0
50,"Brown, Ben",7,6,3,10,4.0,1.0,1.0,,,,,2.0,,1.0,1.0,2,7,1.0,4.0,1.0,,,91.0
10,"Cunnington, Ben",8,2,18,26,,,,7.0,1.0,3.0,9.0,3.0,1.0,2.0,,16,11,,,2.0,,,79.0
15,"Dal Santo, Nick",16,2,18,34,,,1.0,1.0,2.0,4.0,6.0,2.0,1.0,,,12,22,,1.0,1.0,1.0,1.0,83.0
11,"Firrito, Michael",10,5,7,17,,,,4.0,5.0,4.0,,4.0,,1.0,,7,9,2.0,,4.0,3.0,,90.0
27,"Garner, Taylor",5,2,6,11,,,,1.0,,3.0,,2.0,,1.0,,1,10,,,1.0,,1.0,78.0
43 ↑,"Gibson, Sam",6,3,5,11,,,,2.0,,4.0,1.0,2.0,,,,3,8,,,,1.0,1.0,47.0
22,"Goldstein, Todd",13,8,14,27,1.0,2.0,56.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,3.0,14,13,,,2.0,,1.0,95.0
29,"Harvey, Brent",19,8,15,34,,1.0,,4.0,4.0,4.0,4.0,2.0,1.0,,,8,26,,,,3.0,,89.0
4,"Higgins, Shaun",7,3,8,15,,2.0,,3.0,,2.0,2.0,,,,,7,8,1.0,1.0,1.0,,,93.0
5,"Jacobs, Ben",7,3,8,15,,,,9.0,,2.0,,1.0,1.0,1.0,,4,10,,,1.0,,1.0,84.0
34,"Macmillan, Jamie",9,2,6,15,,,,,3.0,3.0,,2.0,1.0,1.0,,7,9,,,3.0,1.0,,75.0
41 ↓,"Mullett, Aaron",5,2,2,7,,,,1.0,1.0,1.0,,4.0,,2.0,,2,5,,,,,,43.0
9,"Swallow, Andrew",13,5,14,27,,,,2.0,1.0,5.0,5.0,1.0,4.0,1.0,,13,16,,,1.0,,1.0,81.0
25,"Tarrant, Robbie",6,4,3,9,,,,1.0,4.0,,,1.0,,,,2,6,,,5.0,,,87.0
16,"Thompson, Scott",8,4,4,12,,,,1.0,2.0,,,4.0,,3.0,,3,9,1.0,,9.0,,,93.0
40,"Turner, Kayne",5,4,2,7,2.0,,,5.0,1.0,3.0,,2.0,,1.0,,2,5,,1.0,,1.0,1.0,84.0
30,"Waite, Jarrad",9,5,3,12,1.0,,,6.0,1.0,1.0,,1.0,,,,5,6,2.0,1.0,2.0,1.0,1.0,85.0
19,"Wright, Sam",5,3,3,8,,,,2.0,2.0,,,2.0,1.0,1.0,,4,4,2.0,,3.0,1.0,,90.0
7,"Ziebell, Jack",16,4,7,23,3.0,2.0,,5.0,2.0,5.0,5.0,3.0,2.0,1.0,2.0,13,10,1.0,1.0,,2.0,1.0,77.0
Totals,Totals,201,82,163,364,14.0,9.0,58.0,67.0,34.0,53.0,43.0,42.0,22.0,17.0,6.0,142,221,11.0,11.0,39.0,20.0,9.0,
Opposition,Opposition,187,88,162,349,9.0,14.0,20.0,73.0,37.0,51.0,28.0,48.0,17.0,22.0,,129,219,11.0,10.0,43.0,10.0,4.0,
