Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
16,"Camporeale, Scott",20y 337d,38 (32-0-6 84.21%),22 (0.58),←,
39,"Christou, Ang",24y 179d,88 (65-1-22 74.43%),16 (0.18),←,
34,"De Iulio, Ron",24y 89d,52 (36-0-16 69.23%),49 (0.94),←,
12,"Gleeson, Adrian",29y 74d,173 (108-2-63 63.01%),172 (0.99),←,
36,"Hamill, Aaron",18y 328d,1 (1-0-0 100.00%),,←,
17,"Heaver, Brent",25y 28d,69 (50-1-18 73.19%),108 (1.57),57 (41-1-15 72.81%),96 (1.68)
9,"Hickmott, Adrian",24y 105d,64 (42-0-22 65.63%),31 (0.48),14 (10-0-4 71.43%),7 (0.50)
33,"Hogg, Matthew",27y 205d,133 (74-3-56 56.77%),32 (0.24),74 (50-1-23 68.24%),28 (0.38)
4,"Kernahan, Stephen",32y 316d,226 (145-2-79 64.60%),688 (3.04),←,
43,"Koutoufides, Anthony",23y 177d,76 (53-1-22 70.39%),46 (0.61),←,
44,"Madden, Justin",35y 43d,326 (209-2-115 64.42%),189 (0.58),281 (179-2-100 64.06%),169 (0.60)
22,"Manton, Glenn",23y 42d,48 (34-0-14 70.83%),12 (0.25),27 (23-0-4 85.19%),8 (0.30)
5,"McKay, Andrew",25y 365d,79 (58-1-20 74.05%),14 (0.18),←,
18,"Murphy, Justin",20y 80d,20 (15-0-5 75.00%),11 (0.55),8 (6-0-2 75.00%),2 (0.25)
19,"Pearce, Brad",24y 332d,39 (32-0-7 82.05%),83 (2.13),37 (32-0-5 86.49%),82 (2.22)
7,"Ratten, Brett",25y 2d,112 (73-0-39 65.18%),28 (0.25),←,
14,"Sexton, Michael",25y 130d,122 (81-1-40 66.80%),11 (0.09),←,
1,"Silvagni, Stephen",29y 43d,203 (136-1-66 67.24%),125 (0.62),←,
3,"Welsh, Rohan",25y 280d,39 (26-1-12 67.95%),59 (1.51),←,
32,"Whitehead, Adrian",20y 323d,45 (38-0-7 84.44%),8 (0.18),←,
2,"Williams, Greg",32y 287d,233 (142-1-90 61.16%),206 (0.88),92 (66-1-25 72.28%),78 (0.85)
Totals,Totals,25y 249d,2186 (1450-17-719 66.33%),1910 (0.87),,
C,"Parkin, David",53y 305d,414 (252-2-160 61.11%),,251 (165-2-84 66.14%),
