Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",20y 25d,17 (8-0-9 47.06%),12 (0.71),←,
5,"Bond, Shane",24y 15d,83 (47-1-35 57.23%),31 (0.37),49 (23-1-25 47.96%),11 (0.22)
3,"Breuer, Shayne",26y 317d,119 (69-3-47 59.24%),105 (0.88),48 (23-2-23 50.00%),28 (0.58)
26,"Burgoyne, Peter",21y 176d,42 (20-1-21 48.81%),31 (0.74),←,
7,"Chalmers, Brett",26y 92d,72 (32-1-39 45.14%),17 (0.24),22 (12-0-10 54.55%),9 (0.41)
28,"Daniels, Stephen",22y 324d,38 (18-2-18 50.00%),2 (0.05),←,
37,"Dew, Stuart",19y 340d,33 (15-1-17 46.97%),31 (0.94),←,
8,"Francis, Fabian",25y 273d,60 (28-1-31 47.50%),27 (0.45),37 (21-1-15 58.11%),10 (0.27)
10,"Francou, Josh",24y 351d,58 (27-2-29 48.28%),36 (0.62),←,
31,"French, Barnaby",23y 241d,17 (10-0-7 58.82%),6 (0.35),←,
18,"Harwood, Mark",21y 107d,14 (7-1-6 53.57%),6 (0.43),←,
38,"James, Roger",23y 276d,28 (14-1-13 51.79%),13 (0.46),←,
29,"Kingsley, Adam",23y 338d,51 (26-1-24 51.96%),15 (0.29),←,
20,"Lade, Brendon",23y 14d,59 (28-2-29 49.15%),40 (0.68),←,
9,"Lyle, Brayden",26y 140d,80 (41-2-37 52.50%),14 (0.17),54 (27-2-25 51.85%),9 (0.17)
33,"Mead, Darren",28y 117d,60 (29-2-29 50.00%),3 (0.05),←,
14,"Paxman, Stephen",28y 232d,159 (50-1-108 31.76%),23 (0.14),57 (28-1-28 50.00%),5 (0.09)
6,"Schofield, Jarrad",24y 175d,78 (47-0-31 60.26%),50 (0.64),15 (8-0-7 53.33%),16 (1.07)
24,"Stevens, Michael",18y 259d,1 (1-0-0 100.00%),,←,
36,"Stevens, Nick",19y 202d,34 (17-1-16 51.47%),22 (0.65),←,
16,"Tredrea, Warren",20y 212d,35 (18-0-17 51.43%),67 (1.91),←,
15,"Wilson, Michael",22y 245d,60 (29-2-29 50.00%),24 (0.40),←,
Totals,Totals,23y 187d,1198 (581-25-592 48.50%),575 (0.48),,
C,"Williams, Mark",40y 337d,17 (10-0-7 58.82%),,←,
