Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",22y 130d,69 (16-0-53 23.19%),168 (2.43),←,
3,"Coniglio, Stephen",21y 237d,60 (17-0-43 28.33%),21 (0.35),←,
35,"Corr, Aidan",21y 84d,29 (8-0-21 27.59%),1 (0.03),←,
1,"Davis, Phil",24y 344d,75 (26-0-49 34.67%),6 (0.08),57 (15-0-42 26.32%),5 (0.09)
4,"Greene, Toby",21y 318d,71 (17-0-54 23.94%),32 (0.45),←,
32,"Griffen, Ryan",29y 13d,220 (107-1-112 48.86%),136 (0.62),18 (10-0-8 55.56%),6 (0.33)
19,"Haynes, Nick",23y 83d,42 (12-0-30 28.57%),4 (0.10),←,
33,"Hoskin-Elliott, Will",21y 341d,48 (11-0-37 22.92%),41 (0.85),←,
22,"Kelly, Josh",20y 178d,32 (12-0-20 37.50%),18 (0.56),←,
37,"Lobb, Rory",22y 181d,9 (3-0-6 33.33%),6 (0.67),←,
25,"McCarthy, Cam",20y 130d,17 (11-0-6 64.71%),35 (2.06),←,
7,"Palmer, Rhys",26y 177d,106 (33-0-73 31.13%),76 (0.72),53 (12-0-41 22.64%),53 (1.00)
24,"Patfull, Joel",30y 245d,196 (81-3-112 42.09%),25 (0.13),14 (8-0-6 57.14%),1 (0.07)
12,"Patton, Jonathon",22y 81d,30 (7-0-23 23.33%),34 (1.13),←,
27,"Phillips, Andrew",24y 37d,12 (2-0-10 16.67%),4 (0.33),←,
9,"Scully, Tom",24y 86d,103 (29-1-73 28.64%),34 (0.33),72 (16-0-56 22.22%),28 (0.39)
23,"Shaw, Heath",29y 255d,209 (126-2-81 60.77%),37 (0.18),36 (16-0-20 44.44%),
10,"Smith, Devon",22y 81d,76 (19-0-57 25.00%),68 (0.89),←,
17,"Treloar, Adam",22y 153d,76 (19-0-57 25.00%),45 (0.59),←,
8,"Ward, Callan",25y 121d,139 (50-0-89 35.97%),68 (0.49),79 (18-0-61 22.78%),35 (0.44)
6,"Whitfield, Lachie",21y 22d,47 (13-0-34 27.66%),20 (0.43),←,
16,"Wilson, Nathan",22y 214d,28 (8-0-20 28.57%),9 (0.32),←,
Totals,Totals,23y 243d,1694 (627-7-1060 37.01%),888 (0.52),,
C,"Cameron, Leon",42y 341d,40 (16-0-24 40.00%),,←,
