Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Armstrong, Tony",11,9,4,15,,,,1.0,5.0,1.0,,,1.0,,,3,12.0,,,6.0,,,80.0
32,"Dangerfield, Patrick",12,5,7,19,2.0,,,3.0,,6.0,4.0,2.0,1.0,1.0,,11,9.0,2.0,4.0,5.0,1.0,1.0,83.0
16,"Davis, Phil",4,2,3,7,,,,,1.0,1.0,,,,,,2,6.0,,,2.0,,,43.0
11,"Doughty, Michael",8,3,8,16,,,,2.0,3.0,1.0,,1.0,,,,3,12.0,,,7.0,,1.0,89.0
26,"Douglas, Richard",18,8,13,31,,1.0,,3.0,2.0,7.0,5.0,1.0,2.0,,,13,19.0,,,,,1.0,86.0
9,"Edwards, Tyson",20,6,12,32,2.0,1.0,,2.0,1.0,8.0,4.0,3.0,,,,7,25.0,,3.0,2.0,,1.0,89.0
36,"Goodwin, Simon",14,7,16,30,1.0,,,3.0,1.0,3.0,5.0,3.0,2.0,,,12,18.0,1.0,,1.0,,1.0,85.0
6,"Griffin, Jonathon",4,3,5,9,,,10.0,5.0,1.0,2.0,,1.0,,,,5,5.0,,,3.0,,1.0,55.0
18,"Johncock, Graham",17,8,9,26,1.0,1.0,,3.0,4.0,2.0,,,1.0,,1.0,8,17.0,1.0,1.0,5.0,2.0,,94.0
14,"Mackay, David",14,6,13,27,,,,1.0,2.0,5.0,2.0,6.0,1.0,3.0,,9,18.0,,,,,1.0,87.0
20,"Maric, Ivan",3,2,10,13,,,16.0,7.0,,1.0,2.0,1.0,1.0,1.0,,7,6.0,1.0,,1.0,,1.0,68.0
23,"McLeod, Andrew",7,1,2,9,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,3,6.0,,,,,,51.0
33,"Petrenko, Jared",4,3,5,9,1.0,,,3.0,,1.0,2.0,1.0,1.0,,,6,3.0,1.0,2.0,1.0,,,87.0
40,"Porplyzia, Jason",6,3,3,9,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,4,5.0,2.0,1.0,2.0,2.0,,90.0
3,"Reilly, Brent",12,4,9,21,,1.0,,4.0,1.0,5.0,4.0,4.0,1.0,3.0,,8,13.0,,,,2.0,,80.0
25,"Rutten, Ben",3,5,10,13,,,,2.0,,,,,,,,3,10.0,,,2.0,1.0,,100.0
31,"Sloane, Rory",11,5,9,20,,1.0,,2.0,1.0,6.0,1.0,1.0,1.0,,,9,11.0,,2.0,3.0,3.0,2.0,76.0
27,"Stevens, Scott",15,8,6,21,,,,4.0,3.0,5.0,,5.0,1.0,3.0,,5,15.0,1.0,,2.0,,,100.0
5,"Thompson, Scott",17,8,17,34,2.0,1.0,,6.0,2.0,4.0,4.0,4.0,,1.0,3.0,11,22.0,,3.0,1.0,1.0,2.0,87.0
4,"Tippett, Kurt",5,3,1,6,1.0,1.0,4.0,2.0,,1.0,,4.0,,2.0,,6,,3.0,3.0,,,,92.0
7,"van Berlo, Nathan",11,8,7,18,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,5,13.0,1.0,,1.0,,,94.0
13,"Walker, Taylor",9,4,2,11,4.0,1.0,,2.0,,3.0,,2.0,,1.0,,4,6.0,,2.0,1.0,,1.0,83.0
Totals,Totals,225,111,171,396,16.0,9.0,30.0,62.0,30.0,65.0,35.0,42.0,16.0,16.0,4.0,144,251.0,13.0,21.0,45.0,12.0,13.0,
Opposition,Opposition,150,65,151,301,12.0,10.0,44.0,80.0,44.0,45.0,34.0,42.0,16.0,16.0,2.0,120,175.0,13.0,10.0,44.0,11.0,8.0,
