North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 291d,146 (77-0-69 52.74%),23 (0.16),←,
50,"Brown, Ben",24y 223d,69 (40-0-29 57.97%),125 (1.81),←,
13,"Clarke, Ryan",20y 14d,15 (5-0-10 33.33%),6 (0.40),←,
38,"Daw, Majak",26y 112d,28 (10-0-18 35.71%),30 (1.07),←,
27,"Garner, Taylor",23y 174d,27 (15-0-12 55.56%),17 (0.63),←,
43,"Gibson, Sam",31y 35d,122 (67-0-55 54.92%),49 (0.40),←,
22,"Goldstein, Todd",29y,184 (96-1-87 52.45%),100 (0.54),←,
39,"Hibberd, Mitchell",20y 281d,2 (0-0-2 0.00%),,←,
4,"Higgins, Shaun",29y 119d,175 (84-1-90 48.29%),190 (1.09),46 (26-0-20 56.52%),62 (1.35)
8,"Hrovat, Nathan",23y 24d,44 (18-0-26 40.91%),24 (0.55),14 (4-0-10 28.57%),10 (0.71)
34,"Macmillan, Jamie",25y 281d,117 (61-0-56 52.14%),43 (0.37),←,
11,"McDonald, Luke",22y 142d,66 (37-0-29 56.06%),8 (0.12),←,
42,"Mountford, Declan",20y 138d,4 (0-0-4 0.00%),,←,
17,"Mullett, Aaron",25y 128d,78 (38-0-40 48.72%),28 (0.36),←,
9,"Swallow, Andrew",30y 29d,216 (108-1-107 50.23%),77 (0.36),←,
25,"Tarrant, Robbie",28y 67d,98 (48-0-50 48.98%),42 (0.43),←,
12,"Thomas, Lindsay",29y 123d,202 (98-2-102 49.01%),322 (1.59),←,
16,"Thompson, Scott",31y 53d,192 (94-2-96 49.48%),6 (0.03),←,
41,"Wagner, Corey",20y 100d,6 (1-0-5 16.67%),,←,
30,"Waite, Jarrad",34y 147d,229 (95-4-130 42.36%),340 (1.48),45 (29-0-16 64.44%),88 (1.96)
32,"Wood, Mason",23y 291d,26 (12-0-14 46.15%),30 (1.15),←,
7,"Ziebell, Jack",26y 123d,161 (79-0-82 49.07%),96 (0.60),←,
Totals,Totals,25y 331d,2207 (1083-11-1113 49.07%),1556 (0.71),,
C,"Scott, Brad",41y 59d,171 (89-0-82 52.05%),,←,
