Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 238d,66 (43-0-23 65.15%),10 (0.15),←,
46,"Blicavs, Mark",31y 47d,212 (139-2-71 66.04%),47 (0.22),←,
5,"Cameron, Jeremy",29y 43d,195 (92-3-100 47.95%),491 (2.52),24 (15-0-9 62.50%),64 (2.67)
45,"Close, Brad",23y 288d,39 (26-0-13 66.67%),26 (0.67),←,
35,"Dangerfield, Patrick",32y 39d,292 (171-1-120 58.73%),311 (1.07),138 (90-1-47 65.58%),148 (1.07)
16,"De Koning, Sam",21y 77d,9 (6-0-3 66.67%),,←,
22,"Duncan, Mitch",30y 338d,244 (172-1-71 70.70%),169 (0.69),←,
29,"Guthrie, Cameron",29y 268d,214 (139-2-73 65.42%),66 (0.31),←,
39,"Guthrie, Zach",23y 318d,38 (22-1-15 59.21%),3 (0.08),←,
26,"Hawkins, Tom",33y 297d,311 (219-2-90 70.74%),692 (2.23),←,
10,"Knevitt, Mitch",19y 126d,2 (1-0-1 50.00%),,←,
8,"Kolodjashnij, Jake",26y 278d,141 (91-2-48 65.25%),2 (0.01),←,
32,"Miers, Gryan",23y 45d,67 (43-0-24 64.18%),60 (0.90),←,
19,"Narkle, Quinton",24y 162d,37 (23-0-14 62.16%),16 (0.43),←,
42,"OConnor, Mark",25y 117d,71 (45-0-26 63.38%),4 (0.06),←,
3,"Parfitt, Brandan",24y 17d,104 (72-0-32 69.23%),43 (0.41),←,
14,"Selwood, Joel",33y 353d,341 (245-1-95 71.99%),169 (0.50),←,
7,"Smith, Isaac",33y 135d,243 (166-1-76 68.52%),183 (0.75),33 (22-0-11 66.67%),18 (0.55)
1,"Stanley, Rhys",31y 164d,171 (94-1-76 55.26%),104 (0.61),113 (73-1-39 65.04%),64 (0.57)
18,"Stengle, Tyson",23y 207d,25 (10-0-15 40.00%),32 (1.28),9 (5-0-4 55.56%),17 (1.89)
12,"Stephens, Cooper",21y 117d,2 (1-0-1 50.00%),,←,
44,"Stewart, Tom",29y 60d,114 (75-0-39 65.79%),3 (0.03),←,
2,"Tuohy, Zach",32y 155d,235 (121-2-112 51.91%),82 (0.35),115 (73-1-41 63.91%),42 (0.37)
Totals,Totals,27y 153d,3173 (2016-19-1138 63.54%),2513 (0.79),,
C,"Scott, Chris",46y 11d,270 (184-2-84 68.52%),,←,
