West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
1,"Brown, Mitch",24y 216d,64 (24-0-40 37.50%),10 (0.16),←,
19,"Carter, Adam",19y 95d,2 (0-0-2 0.00%),,←,
20,"Cox, Dean",31y 354d,267 (136-1-130 51.12%),160 (0.60),←,
15,"Cripps, Jamie",21y 89d,25 (11-0-14 44.00%),24 (0.96),9 (3-0-6 33.33%),8 (0.89)
18,"Dalziell, Bradd",26y 128d,37 (14-0-23 37.84%),15 (0.41),22 (8-0-14 36.36%),11 (0.50)
27,"Darling, Jack",21y 38d,63 (39-0-24 61.90%),113 (1.79),←,
3,"Gaff, Andrew",21y 35d,57 (35-0-22 61.40%),20 (0.35),←,
23,"Glass, Darren",32y 68d,257 (135-2-120 52.92%),8 (0.03),←,
33,"Hill, Josh",24y 183d,102 (62-1-39 61.27%),130 (1.27),36 (23-0-13 63.89%),55 (1.53)
34,"Hutchings, Mark",22y 57d,7 (3-0-4 42.86%),,←,
17,"Kennedy, Josh",25y 330d,114 (43-1-70 38.16%),218 (1.91),92 (40-0-52 43.48%),207 (2.25)
2,"LeCras, Mark",26y 325d,114 (53-0-61 46.49%),259 (2.27),←,
16,"Mackenzie, Eric",25y 63d,93 (41-0-52 44.09%),3 (0.03),←,
7,"Masten, Chris",24y 80d,93 (42-0-51 45.16%),44 (0.47),←,
40,"Morton, Cale",23y 184d,75 (18-1-56 24.67%),34 (0.45),2 (0-0-2 0.00%),1 (0.50)
9,"Naitanui, Nic",23y 78d,88 (46-0-42 52.27%),62 (0.70),←,
11,"Priddis, Matt",28y 122d,146 (70-0-76 47.95%),45 (0.31),←,
31,"Schofield, Will",24y 178d,89 (45-0-44 50.56%),15 (0.17),←,
37,"Selwood, Adam",29y 81d,186 (101-0-85 54.30%),43 (0.23),←,
13,"Shuey, Luke",23y 49d,65 (40-0-25 61.54%),58 (0.89),←,
28,"Smith, Ashley",23y 1d,37 (23-0-14 62.16%),7 (0.19),←,
12,"Wellingham, Sharrod",25y 14d,96 (70-2-24 73.96%),56 (0.58),4 (3-0-1 75.00%),1 (0.25)
Totals,Totals,24y 308d,2077 (1051-8-1018 50.60%),1324 (0.64),,
C,"Worsfold, John",44y 299d,275 (147-2-126 53.82%),,←,
