Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
3,"Adams, Taylor",30y 214d,208 (101-2-105 49.04%),77 (0.37),2 (2-0-0 100.00%),1 (0.50)
36,"Amartey, Joel",24y 232d,34 (22-1-11 66.18%),41 (1.21),←,
22,"Blakey, Nick",24y 54d,108 (58-1-49 54.17%),36 (0.33),←,
16,"Campbell, Braeden",22y 77d,54 (32-1-21 60.19%),11 (0.20),←,
7,"Cunningham, Harry",30y 137d,190 (113-1-76 59.74%),51 (0.27),←,
13,"Florent, Oliver",25y 274d,148 (81-1-66 55.07%),43 (0.29),←,
42,"Fox, Robbie",31y 5d,92 (47-1-44 51.63%),13 (0.14),←,
4,"Grundy, Brodie",30y 6d,200 (104-2-94 52.50%),71 (0.35),6 (5-0-1 83.33%),1 (0.17)
21,"Gulden, Errol",21y 278d,73 (47-1-25 65.07%),59 (0.81),←,
9,"Hayward, Will",25y 178d,143 (79-1-63 55.59%),168 (1.17),←,
5,"Heeney, Isaac",27y 352d,183 (116-1-66 63.66%),236 (1.29),←,
17,"Jordon, James",23y 123d,71 (53-1-17 75.35%),19 (0.27),6 (5-0-1 83.33%),2 (0.33)
44,"Lloyd, Jake",30y 214d,229 (140-1-88 61.35%),36 (0.16),←,
30,"McCartin, Tom",24y 113d,116 (67-0-49 57.76%),28 (0.24),←,
6,"McDonald, Logan",22y 17d,50 (33-1-16 67.00%),69 (1.38),←,
27,"McInerney, Justin",23y 247d,78 (46-1-31 59.62%),33 (0.42),←,
2,"McLean, Hayden",25y 92d,59 (32-1-26 55.08%),54 (0.92),←,
43,"Melican, Lewis",27y 169d,66 (35-1-30 53.79%),1 (0.02),←,
11,"Papley, Tom",27y 283d,170 (100-1-69 59.12%),268 (1.58),←,
34,"Roberts, Matt",20y 265d,13 (10-0-3 76.92%),2 (0.15),←,
8,"Rowbottom, James",23y 215d,99 (54-1-44 55.05%),29 (0.29),←,
1,"Warner, Chad",22y 338d,66 (41-0-25 62.12%),51 (0.77),←,
15,"Wicks, Sam",24y 220d,54 (35-0-19 64.81%),38 (0.70),←,
Totals,Totals,25y 242d,2504 (1446-21-1037 57.75%),1434 (0.57),,
C,"Longmire, John",53y 112d,313 (194-3-116 62.46%),,←,
