Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",12,10,3,15,7,2.0,1.0,,,,,,,,2.0,,,,,,,,
24,"Beveridge, Luke",4,,4,8,1,,,,,,,,,,,,,,,,,,
30,"Bryce, Paul",9,3,8,17,,,,1.0,,,,,,,,,,,,,,,
48,"Cuthbertson, Darren",16,7,7,23,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
23,"Dyson, Kevin",11,4,9,20,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
25,"Eishold, Simon",16,4,8,24,,,,2.0,,,,,3.0,3.0,,,,,,,,,
37,"Flintoff, David",6,1,10,16,,,,1.0,,,,,,1.0,,,,,,,,,
13,"Jakovich, Allen",19,9,1,20,8,8.0,,2.0,,,,,,2.0,3.0,,,,,,,,
17,"Lovett, Brett",10,4,11,21,,,,1.0,,,,,,,,,,,,,,,
6,"Lovett, Glenn",,,1,1,,,,1.0,,,,,1.0,,,,,,,,,,
3,"Lyon, Garry",4,2,5,9,1,,,3.0,,,,,1.0,,,,,,,,,,
29,"Obst, Andrew",6,3,4,10,,,,,,,,,1.0,1.0,,,,,,,,,
41,"Rohde, Peter",5,1,2,7,,,,1.0,,,,,,,,,,,,,,,
5,"Spalding, Earl",13,7,7,20,2,1.0,,1.0,,,,,,1.0,,,,,,,,,
18,"Stretch, Steven",13,5,8,21,,1.0,,3.0,,,,,2.0,,,,,,,,,,
11,"Stynes, Jim",12,9,10,22,2,1.0,19.0,,,,,,2.0,,,,,,,,,,
15,"Tingay, Stephen",14,4,7,21,1,,,1.0,,,,,1.0,,,,,,,,,,
26,"Viney, Jay",14,1,12,26,,,,,,,,,,,,,,,,,,,
12,"Viney, Todd",20,2,12,32,1,3.0,,2.0,,,,,1.0,,1.0,,,,,,,,
8,"Yeats, Graeme",13,3,9,22,2,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,79,138,355,26,21.0,20.0,22.0,,,,,14.0,11.0,6.0,,,,,,,,
Opposition,Opposition,179,58,84,263,14,10.0,12.0,23.0,,,,,11.0,14.0,,,,,,,,,
