Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",27y 252d,125 (62-0-63 49.60%),19 (0.15),←,
35,"Biglands, Rhett",26y 346d,85 (45-0-40 52.94%),29 (0.34),←,
44,"Bock, Nathan",21y 148d,16 (7-0-9 43.75%),8 (0.50),←,
24,"Burton, Brett",26y 103d,96 (46-0-50 47.92%),128 (1.33),←,
4,"Clarke, Matthew",30y 332d,222 (108-2-112 49.10%),34 (0.15),92 (46-0-46 50.00%),15 (0.16)
11,"Doughty, Michael",25y 10d,51 (29-0-22 56.86%),20 (0.39),←,
9,"Edwards, Tyson",28y 9d,194 (99-0-95 51.03%),120 (0.62),←,
36,"Goodwin, Simon",27y 233d,144 (76-0-68 52.78%),78 (0.54),←,
37,"Hentschel, Trent",21y 234d,19 (8-0-11 42.11%),15 (0.79),←,
13,"Hudson, Ben",25y 173d,13 (5-0-8 38.46%),1 (0.08),←,
30,"Jericho, Luke",19y 302d,13 (6-0-7 46.15%),10 (0.77),←,
18,"Johncock, Graham",21y 299d,68 (36-0-32 52.94%),65 (0.96),←,
39,"Mattner, Martin",22y 9d,31 (16-0-15 51.61%),3 (0.10),←,
23,"McLeod, Andrew",28y 11d,213 (108-0-105 50.70%),220 (1.03),←,
22,"Perrie, Ian",25y 128d,67 (35-0-32 52.24%),63 (0.94),←,
33,"Reilly, Brent",20y 277d,19 (9-0-10 47.37%),5 (0.26),←,
32,"Ricciuto, Mark",29y 68d,260 (126-1-133 48.65%),214 (0.82),←,
25,"Rutten, Ben",21y 79d,9 (5-0-4 55.56%),3 (0.33),←,
12,"Shirley, Robert",24y 67d,49 (22-0-27 44.90%),6 (0.12),←,
20,"Stenglein, Tyson",24y 30d,104 (55-0-49 52.88%),25 (0.24),←,
27,"Stevens, Scott",22y 213d,36 (13-1-22 37.50%),28 (0.78),11 (3-0-8 27.27%),11 (1.00)
17,"Welsh, Scott",25y 252d,114 (65-0-49 57.02%),179 (1.57),78 (39-0-39 50.00%),149 (1.91)
Totals,Totals,24y 295d,1948 (981-4-963 50.36%),1273 (0.65),,
C,"Craig, Neil",48y 217d,7 (3-0-4 42.86%),,←,
