Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 73d,235 (132-0-103 56.17%),204 (0.87),112 (48-0-64 42.86%),84 (0.75)
21,"Black, Heath",26y 350d,152 (55-0-97 36.18%),68 (0.45),98 (33-0-65 33.67%),49 (0.50)
2,"Carr, Josh",26y 14d,134 (92-1-41 69.03%),77 (0.57),29 (15-0-14 51.72%),17 (0.59)
9,"Carr, Matthew",27y 135d,123 (47-1-75 38.62%),51 (0.41),95 (40-0-55 42.11%),49 (0.52)
10,"Cook, Troy",29y 274d,171 (78-0-93 45.61%),63 (0.37),128 (54-0-74 42.19%),52 (0.41)
15,"Crowley, Ryan",22y 69d,19 (11-0-8 57.89%),12 (0.63),←,
25,"Dodd, Steven",22y 327d,25 (12-0-13 48.00%),1 (0.04),←,
41,"Duffield, Paul",21y 97d,3 (2-0-1 66.67%),,←,
33,"Farmer, Jeff",28y 323d,205 (94-0-111 45.85%),401 (1.96),87 (42-0-45 48.28%),142 (1.63)
14,"Grover, Antoni",26y 63d,100 (45-0-55 45.00%),14 (0.14),←,
4,"Hasleby, Paul",24y 335d,135 (56-0-79 41.48%),87 (0.64),←,
37,"Johnson, Michael",21y 205d,18 (10-0-8 55.56%),5 (0.28),←,
18,"McPharlin, Luke",24y 163d,77 (42-0-35 54.55%),60 (0.78),65 (34-0-31 52.31%),57 (0.88)
6,"Medhurst, Paul",24y 153d,93 (47-0-46 50.54%),160 (1.72),←,
16,"Mundy, David",20y 297d,24 (13-0-11 54.17%),1 (0.04),←,
23,"Parker, Shane",33y 84d,213 (81-0-132 38.03%),10 (0.05),←,
29,"Pavlich, Matthew",24y 133d,135 (57-0-78 42.22%),186 (1.38),←,
12,"Polak, Graham",21y 331d,67 (37-0-30 55.22%),8 (0.12),←,
3,"Schammer, Byron",20y 326d,60 (34-0-26 56.67%),18 (0.30),←,
22,"Thornton, Scott",23y 244d,40 (21-0-19 52.50%),,←,
19,"Walker, James",27y 118d,136 (55-0-81 40.44%),13 (0.10),←,
44,"Warren, Michael",24y 54d,1 (0-0-1 0.00%),,←,
Totals,Totals,25y 57d,2166 (1021-2-1143 47.14%),1439 (0.66),,
C,"Connolly, Chris",43y 49d,97 (50-0-47 51.55%),,96 (49-0-47 51.04%),
