Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",11,5,6,17,5,1.0,,2.0,,,,2.0,1.0,,2.0,7.0,9.0,1.0,4.0,,,4.0,92.0
16,"Brown, Luke",9,4,9,18,,,,2.0,3.0,1.0,,1.0,,,,,17.0,,,,,,67.0
2,"Crouch, Brad",10,2,6,16,,,,4.0,,4.0,4.0,1.0,,,,5.0,10.0,,,,1.0,,93.0
44 ↑,"Crouch, Matt",4,2,9,13,1,,,1.0,,,3.0,1.0,1.0,,,8.0,5.0,,1.0,,,1.0,27.0
32,"Dangerfield, Patrick",14,2,12,26,1,,,5.0,1.0,6.0,9.0,3.0,2.0,2.0,,15.0,11.0,,2.0,,,,83.0
26,"Douglas, Richard",7,6,9,16,1,,,3.0,1.0,2.0,1.0,4.0,2.0,3.0,,4.0,14.0,,1.0,2.0,2.0,1.0,90.0
45,"Henderson, Ricky",13,6,3,16,,,,1.0,3.0,3.0,,1.0,2.0,,,5.0,11.0,,,1.0,2.0,,92.0
24,"Jacobs, Sam",6,4,8,14,,,49.0,1.0,1.0,3.0,2.0,2.0,1.0,,,6.0,8.0,,,4.0,,1.0,95.0
10,"Jaensch, Matthew",18,7,8,26,,,,1.0,5.0,1.0,,,1.0,,,3.0,21.0,,,,6.0,,93.0
4,"Jenkins, Josh",9,6,5,14,,,,,4.0,1.0,,2.0,,1.0,,5.0,10.0,,,4.0,1.0,,97.0
17,"Kerridge, Sam",9,4,6,15,2,,,4.0,,2.0,2.0,1.0,1.0,,,4.0,11.0,,,,,,88.0
31,"Lyons, Jarryd",7,1,6,13,2,1.0,,2.0,,3.0,1.0,1.0,3.0,,,7.0,5.0,,,2.0,,,88.0
14,"Mackay, David",11,5,9,20,1,1.0,,5.0,2.0,5.0,1.0,,2.0,,,3.0,18.0,,2.0,1.0,1.0,2.0,88.0
36 ↓,"Martin, Brodie",5,3,1,6,,,,,,4.0,,2.0,,1.0,,3.0,3.0,1.0,,1.0,,2.0,33.0
1,"Podsiadly, James",7,4,4,11,1,,,,1.0,2.0,,2.0,2.0,1.0,,8.0,4.0,3.0,1.0,2.0,,,86.0
3,"Reilly, Brent",14,7,8,22,,,,2.0,4.0,1.0,,2.0,1.0,,,5.0,16.0,,,2.0,,,88.0
25,"Rutten, Ben",7,8,6,13,1,,,,2.0,,,1.0,,1.0,,,12.0,,,2.0,3.0,,85.0
9,"Sloane, Rory",19,9,11,30,3,,1.0,1.0,,6.0,8.0,3.0,1.0,,3.0,15.0,14.0,,2.0,2.0,1.0,,70.0
33,"Smith, Brodie",18,5,16,34,1,,,,6.0,4.0,2.0,3.0,,1.0,,13.0,22.0,,,3.0,1.0,1.0,89.0
12,"Talia, Daniel",10,8,5,15,,,,,3.0,3.0,,1.0,,,,2.0,11.0,2.0,,9.0,,1.0,86.0
5,"Thompson, Scott",11,3,12,23,,,,6.0,2.0,4.0,6.0,2.0,2.0,,,13.0,9.0,1.0,,,,,87.0
13,"Walker, Taylor",9,6,6,15,3,3.0,,,,1.0,,4.0,,3.0,,9.0,6.0,,3.0,1.0,,1.0,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,107,165,393,22,9.0,50.0,40.0,38.0,56.0,39.0,39.0,22.0,13.0,5.0,140.0,247.0,8.0,16.0,36.0,18.0,14.0,
Opposition,Opposition,194,104,149,343,9,8.0,30.0,63.0,31.0,48.0,30.0,46.0,13.0,22.0,1.0,110.0,228.0,11.0,10.0,33.0,15.0,7.0,
