Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Bartlett, Trent",,,4,4,,,1.0,,,,,,,1.0,,3.0,1.0,,,1.0,,,
17,"Brown, Nathan",14,,1,15,2,2.0,,2.0,6.0,1.0,1.0,,2.0,,,6.0,6.0,,,,,,
19,"Contessa, Adam",12,4,5,17,1,2.0,,4.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,9.0,7.0,,1.0,2.0,,,
16,"Croft, Matthew",8,1,1,9,3,1.0,,4.0,,2.0,1.0,,1.0,,,5.0,2.0,1.0,1.0,4.0,,,
14,"Darcy, Luke",17,5,5,22,,,15.0,1.0,3.0,2.0,7.0,2.0,3.0,2.0,,11.0,9.0,1.0,,1.0,1.0,,
10,"Eagleton, Nathan",2,1,1,3,,,,,,1.0,1.0,,,2.0,,1.0,2.0,,,,,,
32,"Ellis, Craig",5,1,1,6,,,,4.0,2.0,1.0,3.0,1.0,1.0,,,2.0,4.0,,,1.0,,,
4,"Garlick, Simon",8,3,2,10,,,,3.0,1.0,2.0,3.0,1.0,,1.0,,2.0,8.0,,1.0,,,,
13,"Giansiracusa, Daniel",5,2,4,9,2,1.0,,4.0,,2.0,,2.0,1.0,2.0,,5.0,4.0,1.0,,,,,
29,"Gilbee, Lindsay",3,,1,4,,,,1.0,,2.0,,,,,,,3.0,,,,,,
3,"Grant, Chris",11,7,6,17,6,1.0,1.0,1.0,,5.0,,1.0,1.0,2.0,2.0,6.0,10.0,1.0,4.0,1.0,,,
8,"Hahn, Mitch",11,5,6,17,,,,2.0,5.0,1.0,,1.0,,,,5.0,8.0,3.0,1.0,2.0,,,
22,"Harrison, Ben",3,,,3,,1.0,,,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,
9,"Hudson, Paul",5,2,3,8,3,1.0,,,,,2.0,,,,,4.0,3.0,,2.0,2.0,,,
25,"Hunter, Kingsley",6,,3,9,,,,4.0,2.0,1.0,1.0,2.0,,2.0,,4.0,4.0,,,1.0,,,
6,"Johnson, Brad",21,5,3,24,,,,2.0,3.0,4.0,4.0,1.0,,,,7.0,16.0,,,1.0,3.0,,
35,"Kretiuk, Steven",8,2,8,16,,,,1.0,2.0,,1.0,1.0,2.0,2.0,,9.0,6.0,,,,,,
39,"Liberatore, Tony",11,2,12,23,,,,11.0,3.0,3.0,13.0,1.0,1.0,1.0,3.0,14.0,9.0,,,2.0,,,
27,"Penny, Luke",2,2,3,5,,,2.0,,1.0,,2.0,1.0,,1.0,,5.0,,2.0,,1.0,,,
30,"Robbins, Matthew",9,2,4,13,,,,4.0,,3.0,,,,,,4.0,8.0,1.0,,5.0,,,
5,"Smith, Rohan",20,3,2,22,2,2.0,,2.0,2.0,7.0,2.0,2.0,,1.0,,4.0,13.0,1.0,2.0,1.0,1.0,,
7,"West, Scott",20,1,15,35,,,,2.0,2.0,4.0,8.0,1.0,3.0,,,18.0,14.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,48,90,291,19,13.0,19.0,52.0,35.0,47.0,54.0,19.0,16.0,18.0,6.0,126.0,138.0,11.0,12.0,28.0,5.0,,
Opposition,Opposition,184,37,94,278,14,13.0,46.0,54.0,21.0,60.0,46.0,22.0,18.0,16.0,,130.0,138.0,8.0,15.0,20.0,,,
