Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
15,"Abraham, Winston",24y 277d,77 (47-0-30 61.04%),122 (1.58),39 (29-0-10 74.36%),67 (1.72)
11,"Archer, Glenn",26y 101d,151 (99-0-52 65.56%),97 (0.64),←,
26,"Bell, Peter",23y 124d,89 (60-0-29 67.42%),85 (0.96),87 (60-0-27 68.97%),83 (0.95)
12,"Blakey, John",32y 344d,288 (152-0-136 52.78%),94 (0.33),153 (100-0-53 65.36%),56 (0.37)
18,"Carey, Wayne",28y 37d,196 (121-0-75 61.73%),517 (2.64),←,
23,"Clayton, Shane",20y 252d,32 (13-0-19 40.63%),7 (0.22),14 (11-0-3 78.57%),6 (0.43)
3,"Dhurrkay, Gary",25y 121d,62 (28-0-34 45.16%),56 (0.90),11 (8-0-3 72.73%),10 (0.91)
6,"Grant, Shannon",22y 75d,97 (61-1-35 63.40%),101 (1.04),39 (29-0-10 74.36%),63 (1.62)
29,"Harvey, Brent",21y 50d,55 (39-0-16 70.91%),56 (1.02),←,
34,"King, David",27y 118d,121 (81-0-40 66.94%),38 (0.31),←,
42,"Kingsley, Kent",20y 280d,5 (5-0-0 100.00%),7 (1.40),←,
35,"Longmire, John",28y 184d,194 (100-1-93 51.80%),511 (2.63),←,
5,"McCartney, Jason",25y 111d,111 (60-0-51 54.05%),49 (0.44),36 (26-0-10 72.22%),1 (0.03)
31,"McKernan, Corey",25y 196d,128 (89-0-39 69.53%),138 (1.08),←,
19,"Mooney, Cameron",19y 280d,4 (4-0-0 100.00%),,←,
28,"Pickett, Byron",21y 326d,40 (29-0-11 72.50%),,←,
39,"Rawlings, Brady",18y 23d,10 (9-0-1 90.00%),2 (0.20),←,
8,"Scott, Robert",30y 124d,238 (146-1-91 61.55%),216 (0.91),106 (71-0-35 66.98%),52 (0.49)
24,"Sholl, Craig",31y 185d,212 (127-0-85 59.91%),142 (0.67),←,
7,"Simpson, Adam",23y 137d,79 (58-0-21 73.42%),35 (0.44),←,
10,"Stevens, Anthony",28y 1d,195 (121-0-74 62.05%),92 (0.47),←,
30,"Welsh, Scott",20y 208d,27 (18-0-9 66.67%),19 (0.70),←,
Totals,Totals,24y 294d,2411 (1467-3-941 60.85%),2384 (0.99),,
C,"Pagan, Denis",51y 282d,159 (105-0-54 66.04%),,←,
