Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",30y 227d,146 (86-0-60 58.90%),151 (1.03),43 (23-0-20 53.49%),37 (0.86)
21,"Barry, Leo",26y 48d,112 (61-0-51 54.46%),50 (0.45),←,
6,"Bolton, Craig",23y 36d,43 (26-0-17 60.47%),10 (0.23),14 (9-0-5 64.29%),
24,"Bolton, Jude",23y 113d,81 (39-1-41 48.77%),49 (0.60),←,
8,"Cresswell, Daryn",32y 45d,234 (104-2-128 44.87%),194 (0.83),←,
28,"Crouch, Jared",25y 123d,122 (61-1-60 50.41%),23 (0.19),←,
2,"Davis, Nick",23y 98d,85 (39-0-46 45.88%),107 (1.26),14 (9-0-5 64.29%),22 (1.57)
12,"Fosdike, Nic",23y 130d,82 (40-1-41 49.39%),43 (0.52),←,
37,"Goodes, Adam",23y 179d,101 (49-1-51 49.01%),129 (1.28),←,
1,"Hall, Barry",26y 148d,119 (49-2-68 42.02%),237 (1.99),31 (15-1-15 50.00%),93 (3.00)
17,"Kennelly, Tadhg",22y 5d,42 (23-0-19 54.76%),14 (0.33),←,
31,"Kirk, Brett",26y 254d,63 (31-1-31 50.00%),30 (0.48),←,
11,"Maxfield, Stuart",31y 88d,252 (125-3-124 50.20%),141 (0.56),163 (90-2-71 55.83%),76 (0.47)
23,"Nicks, Matthew",28y 54d,142 (77-1-64 54.58%),105 (0.74),←,
5,"OKeefe, Ryan",22y 163d,35 (19-0-16 54.29%),27 (0.77),←,
19,"OLoughlin, Michael",26y 136d,173 (94-2-77 54.91%),265 (1.53),←,
29,"Powell, Mark",19y 113d,5 (4-0-1 80.00%),,←,
30,"Roberts-Thomson, Lewis",19y 301d,7 (5-0-2 71.43%),3 (0.43),←,
25,"Schauble, Andrew",26y 231d,143 (59-0-84 41.26%),33 (0.23),64 (32-0-32 50.00%),22 (0.34)
36,"Schneider, Adam",19y 55d,14 (9-0-5 64.29%),19 (1.36),←,
33,"Warfe, Rowan",27y 13d,109 (47-0-62 43.12%),5 (0.05),83 (46-0-37 55.42%),4 (0.05)
10,"Williams, Paul",30y 94d,244 (108-3-133 44.88%),278 (1.14),55 (27-1-27 50.00%),55 (1.00)
Totals,Totals,25y 104d,2354 (1155-18-1181 49.07%),1913 (0.81),,
C,"Roos, Paul",40y 9d,24 (15-0-9 62.50%),,←,
