Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 100d,155 (91-0-64 58.71%),142 (0.92),32 (7-0-25 21.88%),22 (0.69)
30,"Brown, Leigh",20y 106d,53 (15-0-38 28.30%),17 (0.32),←,
9,"Carr, Matthew",23y 162d,60 (14-1-45 24.17%),15 (0.25),32 (7-0-25 21.88%),13 (0.41)
10,"Cook, Troy",25y 301d,98 (39-0-59 39.80%),39 (0.40),55 (15-0-40 27.27%),28 (0.51)
24,"Croad, Trent",22y 92d,95 (49-1-45 52.11%),108 (1.14),11 (5-0-6 45.45%),28 (2.55)
38,"Cunningham, Ben",20y 199d,18 (5-0-13 27.78%),14 (0.78),←,
7,"Farmer, Jeff",24y 350d,127 (56-0-71 44.09%),273 (2.15),9 (4-0-5 44.44%),14 (1.56)
14,"Grover, Antoni",22y 90d,28 (7-0-21 25.00%),3 (0.11),←,
39,"Haines, Daniel",21y 59d,6 (3-0-3 50.00%),1 (0.17),←,
4,"Hasleby, Paul",20y 362d,52 (14-0-38 26.92%),34 (0.65),←,
5,"Jones, Anthony",27y 172d,81 (25-0-56 30.86%),3 (0.04),←,
28,"Koops, Steven",23y 320d,54 (19-0-35 35.19%),40 (0.74),←,
20,"Longmuir, Justin",21y 139d,46 (11-0-35 23.91%),54 (1.17),←,
8,"McManus, Shaun",26y 120d,112 (33-0-79 29.46%),60 (0.54),←,
34,"Medhurst, Paul",20y 180d,9 (4-0-5 44.44%),12 (1.33),←,
25,"Norrish, Jason",30y 134d,138 (50-0-88 36.23%),25 (0.18),118 (38-0-80 32.20%),23 (0.19)
23,"Parker, Shane",29y 111d,139 (44-0-95 31.65%),9 (0.06),←,
29,"Pavlich, Matthew",20y 160d,50 (13-0-37 26.00%),47 (0.94),←,
35,"Siegert, Andrew",20y 142d,11 (5-0-6 45.45%),,←,
2,"Simmonds, Troy",23y 331d,49 (24-0-25 48.98%),13 (0.27),9 (4-0-5 44.44%),6 (0.67)
1,"Toia, Luke",24y 198d,63 (23-0-40 36.51%),33 (0.52),←,
19,"Walker, James",23y 145d,64 (17-0-47 26.56%),8 (0.13),←,
Totals,Totals,23y 230d,1508 (561-2-945 37.20%),950 (0.63),,
C,"Connolly, Chris",39y 76d,12 (6-0-6 50.00%),,11 (5-0-6 45.45%),
