Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 348d,77 (45-1-31 59.09%),111 (1.44),←,
30,"Clarke, Zac",23y 93d,42 (16-1-25 39.29%),22 (0.52),←,
15,"Crowley, Ryan",29y 116d,152 (79-1-72 52.30%),103 (0.68),←,
17,"Crozier, Hayden",19y 187d,11 (8-0-3 72.73%),9 (0.82),←,
3,"Dawson, Zac",27y 127d,108 (66-4-38 62.96%),6 (0.06),31 (20-1-10 66.13%),2 (0.06)
9,"de Boer, Matt",23y 111d,89 (47-1-41 53.37%),34 (0.38),←,
41,"Duffield, Paul",28y 144d,123 (60-1-62 49.19%),25 (0.20),←,
7,"Fyfe, Nat",21y 284d,61 (35-1-25 58.20%),44 (0.72),←,
38,"Hannath, Jack",21y 355d,9 (7-1-1 83.33%),5 (0.56),←,
32,"Hill, Stephen",23y 59d,98 (50-0-48 51.02%),56 (0.57),←,
5,"Ibbotson, Garrick",25y 106d,111 (51-1-59 46.40%),21 (0.19),←,
37,"Johnson, Michael",28y 252d,162 (84-1-77 52.16%),58 (0.36),←,
23,"Mayne, Chris",24y 239d,94 (50-1-43 53.72%),122 (1.30),←,
18,"McPharlin, Luke",31y 210d,221 (114-1-106 51.81%),114 (0.52),209 (106-1-102 50.96%),111 (0.53)
20,"Michie, Viv",21y 126d,1 (0-0-1 0.00%),,←,
13,"Mzungu, Tendai",27y 121d,51 (28-1-22 55.88%),31 (0.61),←,
46,"Pearce, Clancee",22y 249d,63 (32-1-30 51.59%),31 (0.49),←,
6,"Pearce, Danyle",27y 83d,167 (68-2-97 41.32%),81 (0.49),13 (9-1-3 73.08%),5 (0.38)
11,"Sheridan, Tom",19y 244d,2 (1-0-1 50.00%),1 (0.50),←,
8,"Suban, Nick",23y 51d,75 (35-1-39 47.33%),28 (0.37),←,
42,"Taberner, Matthew",20y 12d,2 (1-0-1 50.00%),1 (0.50),←,
10,"Walters, Michael",22y 173d,31 (18-1-12 59.68%),59 (1.90),←,
Totals,Totals,24y 168d,1750 (895-21-834 51.14%),962 (0.55),,
C,"Lyon, Ross",46y 233d,158 (100-5-53 64.87%),,37 (24-1-12 66.22%),
