St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Allen, Tim",5,2,2,7,,1.0,1.0,2.0,,,,,,,,,,,,,,,
18,"Bowey, Brett",5,2,4,9,,,,5.0,,,,,2.0,,,,,,,,,,
3,"Burke, Nathan",15,3,2,17,,1.0,,3.0,,,,,3.0,,3.0,,,,,,,,
34,"Daniels, Jayson",7,3,4,11,,,,3.0,,,,,,2.0,,,,,,,,,
20,"Dwyer, Mick",20,7,9,29,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
16,"Fletcher, Adrian",7,3,7,14,1,,,5.0,,,,,2.0,,,,,,,,,,
2,"Frawley, Danny",9,7,3,12,,,,3.0,,,,,,,,,,,,,,,
32,"Georgiou, John",1,,,1,,,,,,,,,1.0,,,,,,,,,,
6,"Grant, David",3,,6,9,,,1.0,6.0,,,,,1.0,,,,,,,,,,
35,"Harvey, Robert",17,5,6,23,1,,,2.0,,,,,,1.0,,,,,,,,,
52,"Kickett, Dale",11,1,9,20,,2.0,,1.0,,,,,2.0,,,,,,,,,,
4,"Lockett, Tony",8,6,,8,5,2.0,,1.0,,,,,,2.0,,,,,,,,,
12,"Morris, Russell",7,1,2,9,,,,,,,,,,,,,,,,,,,
1,"Newport, Stephen",12,1,1,13,,,,1.0,,,,,2.0,1.0,,,,,,,,,
41,"Pekin, Tim",8,2,7,15,,,,1.0,,,,,1.0,,,,,,,,,,
13,"Ralphsmith, Sean",9,5,7,16,1,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
31,"Shanahan, Jamie",12,,3,15,,,,1.0,,,,,4.0,,,,,,,,,,
26,"Taylor, Kain",10,2,3,13,,,,4.0,,,,,1.0,2.0,,,,,,,,,
9,"Vidovic, Lazar",6,3,6,12,,,22.0,,,,,,3.0,4.0,,,,,,,,,
7,"Winmar, Nicky",21,5,6,27,,2.0,,4.0,,,,,2.0,4.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,58,87,280,8,10.0,26.0,48.0,,,,,26.0,18.0,4.0,,,,,,,,
Opposition,Opposition,209,45,70,279,6,7.0,33.0,30.0,,,,,18.0,26.0,2.0,,,,,,,,
