Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 172d,26 (17-0-9 65.38%),58 (2.23),←,
17,"Beams, Dayne",19y 148d,9 (6-0-3 66.67%),8 (0.89),←,
15,"Brown, Leigh",27y 137d,195 (88-1-106 45.38%),92 (0.47),14 (10-0-4 71.43%),8 (0.57)
32,"Cloke, Travis",22y 127d,90 (50-0-40 55.56%),110 (1.22),←,
1,"Davis, Leon",28y 23d,174 (88-0-86 50.57%),225 (1.29),←,
33,"Dick, Brad",20y 350d,15 (12-0-3 80.00%),19 (1.27),←,
4,"Didak, Alan",26y 145d,148 (84-0-64 56.76%),208 (1.41),←,
25,"Fraser, Josh",27y 186d,188 (103-0-85 54.79%),148 (0.79),←,
6,"Goldsack, Tyson",22y 49d,40 (22-0-18 55.00%),5 (0.13),←,
26,"Johnson, Ben",28y 96d,175 (92-0-83 52.57%),51 (0.29),←,
24,"Lockyer, Tarkyn",29y 253d,206 (102-0-104 49.51%),133 (0.65),←,
8,"Lumumba, Heritier",22y 237d,75 (44-0-31 58.67%),5 (0.07),←,
5,"Maxwell, Nick",26y 37d,108 (60-0-48 55.56%),26 (0.24),←,
7,"Medhurst, Paul",27y 211d,149 (79-0-70 53.02%),257 (1.72),50 (29-0-21 58.00%),91 (1.82)
11,"OBree, Shane",30y 117d,230 (117-0-113 50.87%),82 (0.36),211 (108-0-103 51.18%),79 (0.37)
10,"Pendlebury, Scott",21y 184d,69 (39-0-30 56.52%),40 (0.58),←,
35,"Prestigiacomo, Simon",31y 160d,210 (93-0-117 44.29%),3 (0.01),←,
39,"Shaw, Heath",23y 225d,82 (46-0-36 56.10%),19 (0.23),←,
36,"Swan, Dane",25y 135d,115 (62-0-53 53.91%),70 (0.61),←,
13,"Thomas, Dale",22y 19d,75 (44-0-31 58.67%),59 (0.79),←,
34,"Toovey, Alan",22y 109d,31 (20-0-11 64.52%),5 (0.16),←,
21,"Wellingham, Sharrod",21y 3d,22 (15-0-7 68.18%),8 (0.36),←,
Totals,Totals,24y 325d,2432 (1283-1-1148 52.75%),1631 (0.67),,
C,"Malthouse, Mick",55y 327d,603 (338-4-261 56.38%),,225 (115-0-110 51.11%),
