Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",15,3.0,3.0,18,,,,3.0,3.0,6.0,2.0,,1.0,,,8,11.0,1.0,,2.0,1.0,,99.0
25,"Fevola, Brendan",10,4.0,2.0,12,5.0,2.0,1.0,,,2.0,,5.0,1.0,2.0,,6,4.0,2.0,2.0,4.0,,,98.0
14,"Fisher, Brad",5,4.0,1.0,6,2.0,,,1.0,,,,,1.0,,,2,4.0,1.0,4.0,1.0,,1.0,62.0
31,"Fletcher, Simon",14,6.0,12.0,26,,,,2.0,1.0,4.0,6.0,3.0,,1.0,1.0,14,12.0,1.0,,4.0,3.0,,97.0
11,"French, Barnaby",7,3.0,9.0,16,,,11.0,2.0,2.0,2.0,5.0,2.0,2.0,,,8,8.0,,,1.0,,,84.0
9,"Hickmott, Adrian",8,4.0,9.0,17,,,,3.0,1.0,4.0,1.0,2.0,1.0,2.0,,10,8.0,2.0,,1.0,4.0,,84.0
33,"Houlihan, Ryan",9,2.0,3.0,12,1.0,,,,1.0,1.0,1.0,2.0,,2.0,,5,6.0,,1.0,4.0,3.0,,82.0
27,"Hulme, Darren",1,,,1,,1.0,,,,1.0,,,,,,1,,,,,,,26.0
43,"Koutoufides, Anthony",7,1.0,17.0,24,,,1.0,4.0,1.0,2.0,9.0,1.0,,,,16,8.0,,,1.0,,1.0,99.0
12,"Lappin, Matthew",14,1.0,8.0,22,1.0,,,,8.0,3.0,3.0,6.0,1.0,2.0,,9,9.0,,,2.0,4.0,1.0,99.0
10,"Martyn, Mick",5,3.0,5.0,10,,,,1.0,1.0,,1.0,3.0,1.0,2.0,,7,4.0,1.0,,2.0,,,100.0
41,"McCormick, Jonathon",7,,11.0,18,,1.0,,1.0,1.0,,6.0,1.0,,2.0,,12,7.0,,,1.0,,,92.0
5,"McKay, Andrew",5,3.0,11.0,16,,,,2.0,7.0,,1.0,3.0,,1.0,,8,6.0,1.0,,3.0,,,100.0
2,"McKernan, Corey",5,4.0,2.0,7,,2.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,3,5.0,1.0,1.0,,,,92.0
18,"Murphy, Justin",12,5.0,4.0,16,2.0,,,,2.0,3.0,,3.0,,2.0,,2,14.0,,1.0,1.0,,,77.0
37,"Norman, Karl",7,4.0,,7,,,,1.0,2.0,,,2.0,1.0,2.0,,2,6.0,,1.0,5.0,,,100.0
40,"Plunkett, Jim",4,,1.0,5,,,,,1.0,2.0,1.0,,,,,2,3.0,,,,,,24.0
7,"Ratten, Brett",1,,1.0,2,,,,,,,1.0,,1.0,,,2,1.0,,,,,,3.0
36,"Sporn, Trent",9,1.0,5.0,14,,,,4.0,3.0,,3.0,1.0,1.0,1.0,,7,7.0,,,2.0,2.0,,93.0
32,"Thornton, Bret",12,1.0,3.0,15,1.0,,,,1.0,3.0,2.0,,,,,6,9.0,,,3.0,2.0,,100.0
30,"Waite, Jarrad",11,4.0,10.0,21,2.0,2.0,1.0,,2.0,3.0,2.0,,,,,6,15.0,,,1.0,4.0,,100.0
34,"Wiggins, Simon",11,5.0,6.0,17,1.0,1.0,,1.0,1.0,6.0,1.0,2.0,,1.0,,6,13.0,1.0,1.0,2.0,1.0,1.0,88.0
Totals,Totals,179,58.0,123.0,302,15.0,9.0,22.0,27.0,39.0,43.0,46.0,38.0,12.0,22.0,1.0,142,160.0,11.0,11.0,40.0,24.0,4.0,
Opposition,Opposition,208,85.0,89.0,297,19.0,13.0,37.0,50.0,23.0,64.0,34.0,37.0,22.0,12.0,5.0,140,151.0,21.0,16.0,40.0,15.0,9.0,
