Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",7,10,7,14,1,,29.0,,,,1.0,1.0,,1.0,,,,,,,,,
29,"Beaumont, Simon",14,4,1,15,,1.0,,4.0,,4.0,,2.0,3.0,1.0,,,,,,,,,
21,"Bradley, Craig",21,5,12,33,,,,,2.0,9.0,8.0,,1.0,,2.0,,,,,,,,
20,"Brown, Fraser",27,5,15,42,2,,,1.0,2.0,8.0,11.0,1.0,1.0,2.0,3.0,,,,,,,,
16,"Camporeale, Scott",15,4,9,24,1,3.0,,2.0,,7.0,8.0,2.0,2.0,1.0,,,,,,,,,
34,"De Iulio, Ron",8,1,3,11,,1.0,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,
35,"Dean, Peter",3,2,3,6,,,,,1.0,1.0,2.0,,,,,,,,,,,,
45,"Franchina, Anthony",9,2,3,12,1,,,3.0,2.0,1.0,,2.0,1.0,,,,,,,,,,
33,"Hogg, Matthew",7,4,5,12,,,,2.0,3.0,1.0,,,5.0,,,,,,,,,,
26,"Hynes, John",3,2,4,7,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,
43,"Koutoufides, Anthony",11,6,4,15,,1.0,,1.0,1.0,3.0,,,2.0,1.0,,,,,,,,,
22,"Manton, Glenn",2,6,8,10,1,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,
3,"Massie, Kris",12,6,5,17,,,,,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,
5,"McKay, Andrew",11,5,10,21,,,,2.0,3.0,1.0,,1.0,1.0,,,,,,,,,,
18,"Murphy, Justin",10,5,8,18,,1.0,,5.0,1.0,5.0,2.0,,1.0,4.0,,,,,,,,,
11,"Porter, Mark",2,2,2,4,,1.0,10.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,
7,"Ratten, Brett",12,1,10,22,2,,,2.0,2.0,4.0,7.0,,,,,,,,,,,,
23,"Rice, Dean",7,2,3,10,1,,,1.0,2.0,1.0,,,,,,,,,,,,,
14,"Sexton, Michael",7,4,6,13,,,,3.0,1.0,5.0,1.0,1.0,,1.0,,,,,,,,,
1,"Silvagni, Stephen",10,6,3,13,5,3.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,
30,"White, Adam",8,4,6,14,3,,,1.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,
8,"Whitnall, Lance",13,5,4,17,2,2.0,3.0,,,5.0,3.0,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,91,131,350,19,20.0,44.0,33.0,23.0,65.0,48.0,17.0,24.0,20.0,6.0,,,,,,,,
Opposition,Opposition,176,73,119,295,15,14.0,29.0,40.0,39.0,46.0,40.0,23.0,20.0,24.0,,,,,,,,,
